	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast73	38	55.515	9.3189	33.352	91.18045	9.41101	1.56E+00	30.7946	0.00E+00								
cast73	39	57.042	9.3195	33.7603	91.37782	9.41108	1.56E+00	30.7977	0.00E+00								
cast73	40	58.584	9.3207	33.7905	91.57752	9.4109	1.56E+00	30.7938	0.00E+00								
cast73	41	60.016	9.3136	33.8866	90.87359	9.41091	1.56E+00	30.7958	0.00E+00								
cast73	42	61.357	9.2989	33.6894	89.94601	9.41205	1.56E+00	30.8162	0.00E+00								
cast73	43	62.795	9.2915	33.5638	89.85251	9.41369	1.56E+00	30.8332	0.00E+00								
cast73	44	64.451	9.2847	33.7777	90.89504	9.41449	1.56E+00	30.8444	0.00E+00								
cast73	45	65.949	9.2787	34.0027	91.09568	9.4155	1.55E+00	30.8518	0.00E+00								
cast73	46	67.298	9.2725	33.9375	90.13837	9.41617	1.56E+00	30.8552	0.00E+00								
cast73	47	68.634	9.267	33.7649	89.47975	9.41711	1.56E+00	30.8668	0.00E+00								
cast73	48	70.24	9.264	34.1249	90.19143	9.41742	1.56E+00	30.8735	0.00E+00								
cast73	49	71.809	9.2603	34.1407	90.77991	9.41821	1.56E+00	30.8792	0.00E+00								
cast73	50	73.23	9.265	34.0612	90.0216	9.41833	1.56E+00	30.8721	0.00E+00								
cast73	51	74.573	9.2647	34.0231	89.05565	9.41779	1.56E+00	30.8706	0.00E+00								
cast73	52	76.07	9.2636	33.8914	89.12316	9.41778	1.56E+00	30.8748	0.00E+00								
cast73	53	77.692	9.2639	34.4265	90.55209	9.41781	1.56E+00	30.8761	0.00E+00								
cast73	54	79.177	9.2678	34.65	91.26479	9.41792	1.56E+00	30.8693	0.00E+00								
cast73	55	80.559	9.2708	33.6345	90.47248	9.41734	1.56E+00	30.8619	0.00E+00								
cast73	56	81.817	9.2653	34.2037	87.81452	9.41726	1.56E+00	30.8633	0.00E+00								
cast73	57	83.171	9.262	34.2086	83.95947	9.41788	1.56E+00	30.8766	0.00E+00								
cast73	58	84.792	9.2632	34.1344	82.13859	9.41758	1.56E+00	30.8833	0.00E+00								
cast73	59	86.232	9.2664	34.1286	84.92942	9.41712	1.56E+00	30.8806	0.00E+00								
cast73	60	87.393	9.2843	33.6207	80.8163	9.41383	1.55E+00	30.8747	0.00E+00								
cast82	1	1.897	10.6765	30.9205	85.36796	9.21269	1.40E+03	29.3723	0.00E+00								
cast82	2	3.189	10.5895	30.9677	85.85918	9.22381	5.72E+02	29.3915	0.00E+00								
cast82	3	4.553	10.4992	31.0724	86.92939	9.24445	2.40E+02	29.4098	0.00E+00								
cast82	4	5.991	10.4389	31.23	89.67456	9.25481	1.08E+02	29.4491	0.00E+00								
cast82	5	7.393	10.3656	31.3807	90.84539	9.26696	4.87E+01	29.45	0.00E+00								
cast82	6	8.749	10.3135	31.4494	89.69541	9.27853	2.15E+01	29.4854	0.00E+00								
cast82	7	10.128	10.267	31.4233	88.97338	9.28485	9.41E+00	29.5531	0.00E+00								
cast82	8	11.655	10.2434	31.5035	90.0112	9.28816	4.57E+00	29.6422	0.00E+00								
cast82	9	13.245	10.2287	31.5248	91.19556	9.29036	2.81E+00	29.6584	0.00E+00								
cast82	10	14.775	10.2197	31.5326	91.72312	9.29036	2.09E+00	29.7073	0.00E+00								
cast82	11	16.222	10.2163	31.6452	91.74225	9.28959	1.82E+00	29.7338	0.00E+00								
cast82	12	17.64	10.2132	31.4677	91.55941	9.29004	1.67E+00	29.7384	0.00E+00								
cast82	13	19.023	10.2108	31.4536	91.19164	9.29024	1.61E+00	29.7443	0.00E+00								
cast82	14	20.438	10.2074	31.4598	90.55759	9.28948	1.58E+00	29.7662	0.00E+00								
cast82	15	21.912	10.2028	31.4771	90.28014	9.28909	1.57E+00	29.7854	0.00E+00								
cast82	16	23.446	10.198	31.5118	90.56763	9.28949	1.56E+00	29.7989	0.00E+00								
cast82	17	24.971	10.1965	31.5932	90.95708	9.29016	1.56E+00	29.7981	0.00E+00								
cast82	18	26.438	10.1945	31.5921	91.15616	9.29061	1.55E+00	29.7941	0.00E+00								
cast82	19	27.879	10.1915	31.5515	91.21385	9.29119	1.56E+00	29.7929	0.00E+00								
cast82	20	29.297	10.1897	31.5021	90.38741	9.29181	1.55E+00	29.7917	0.00E+00								
cast82	21	30.661	10.186	31.4953	88.61736	9.2922	1.55E+00	29.7903	0.00E+00								
cast82	22	31.991	10.1799	31.4707	87.4453	9.29305	1.55E+00	29.7926	0.00E+00								
cast82	23	33.553	10.1792	31.4102	88.42157	9.29326	1.56E+00	29.8092	0.00E+00								
cast82	24	35.209	10.1773	31.5002	90.28718	9.29339	1.55E+00	29.8053	0.00E+00								
cast82	25	36.706	10.1729	31.4938	90.85301	9.29418	1.55E+00	29.8014	0.00E+00								
cast82	26	38.154	10.1646	31.4666	90.96504	9.29538	1.55E+00	29.8057	0.00E+00								
cast82	27	39.58	10.1628	31.516	90.92488	9.29635	1.55E+00	29.8075	0.00E+00								
cast82	28	40.997	10.1599	31.553	90.74075	9.2966	1.55E+00	29.8094	0.00E+00								
cast82	29	42.429	10.1564	31.5457	90.63989	9.29713	1.55E+00	29.8142	0.00E+00								
cast82	30	43.901	10.1539	31.5034	90.63278	9.29744	1.55E+00	29.8164	0.00E+00								
cast82	31	45.391	10.1545	31.451	90.67364	9.29795	1.55E+00	29.8184	0.00E+00								
cast82	32	46.87	10.1553	31.4529	90.55052	9.29753	1.55E+00	29.8146	0.00E+00								
cast82	33	48.345	10.1482	31.4854	90.50831	9.29791	1.55E+00	29.818	0.00E+00								
cast82	34	49.794	10.1433	31.573	90.61198	9.29902	1.55E+00	29.8242	0.00E+00								
cast82	35	51.236	10.1431	31.52	90.56384	9.29951	1.55E+00	29.8262	0.00E+00								
cast82	36	52.678	10.1441	31.743	90.16059	9.29945	1.55E+00	29.8238	0.00E+00								
cast82	37	54.112	10.1444	31.8031	89.77211	9.29958	1.55E+00	29.824	0.00E+00								
cast82	38	55.569	10.1375	31.6969	89.52025	9.29918	1.55E+00	29.8233	0.00E+00								
cast82	39	57.026	10.1176	31.4112	89.58438	9.30139	1.55E+00	29.8422	0.00E+00								
cast82	40	58.558	10.1111	31.5294	90.01951	9.30373	1.55E+00	29.8557	0.00E+00								
cast82	41	60.099	10.1099	31.5643	90.52271	9.3043	1.55E+00	29.8573	0.00E+00								
cast82	42	61.535	10.1089	31.5624	90.58237	9.30449	1.55E+00	29.8563	0.00E+00								
cast82	43	62.944	10.1078	31.5081	90.11403	9.30471	1.55E+00	29.8571	0.00E+00								
cast82	44	64.399	10.1077	31.5155	89.6906	9.30482	1.55E+00	29.8572	0.00E+00								
cast82	45	65.888	10.1078	31.4933	89.78606	9.30485	1.55E+00	29.8574	0.00E+00								
cast82	46	67.399	10.1084	31.5449	89.93886	9.30481	1.55E+00	29.8565	0.00E+00								
cast82	47	68.824	10.1086	31.5633	89.94666	9.30487	1.55E+00	29.8544	0.00E+00								
cast82	48	70.265	10.1089	31.4141	90.16811	9.30476	1.55E+00	29.8546	0.00E+00								
cast82	49	71.787	10.1088	31.5737	90.46418	9.30476	1.55E+00	29.8548	0.00E+00								
cast82	50	73.286	10.1087	31.6033	90.60133	9.30484	1.55E+00	29.8539	0.00E+00								
cast82	51	74.778	10.1084	31.6258	90.49406	9.30488	1.55E+00	29.8529	0.00E+00								
cast82	52	76.171	10.108	31.5244	90.38239	9.30508	1.55E+00	29.8517	0.00E+00								
cast82	53	77.606	10.1086	31.546	90.48425	9.30508	1.55E+00	29.8518	0.00E+00								
cast82	54	79.067	10.1089	31.5391	90.45444	9.30498	1.55E+00	29.8514	0.00E+00								
cast82	55	80.498	10.1089	31.4614	90.23151	9.30497	1.55E+00	29.8506	0.00E+00								
cast82	56	81.955	10.1085	31.5759	89.87566	9.30504	1.55E+00	29.8505	0.00E+00								
cast82	57	83.394	10.1085	31.5242	89.57999	9.30509	1.55E+00	29.8508	0.00E+00								
cast82	58	84.873	10.1086	31.5015	89.66374	9.30505	1.55E+00	29.851	0.00E+00								
cast82	59	86.376	10.1088	31.5078	89.98573	9.30501	1.55E+00	29.8511	0.00E+00								
cast82	60	87.824	10.1086	31.5447	89.86682	9.30504	1.55E+00	29.8502	0.00E+00								
cast82	61	89.183	10.1085	31.5137	89.51315	9.3051	1.55E+00	29.85	0.00E+00								
cast82	62	90.536	10.1085	31.511	88.97266	9.3051	1.55E+00	29.8506	0.00E+00								
cast82	63	91.837	10.1089	31.5071	87.05254	9.30504	1.55E+00	29.8505	0.00E+00								
cast82	64	93.059	10.1273	31.4746	78.63701	9.30125	1.50E+00	29.8589	0.00E+00								
cast85	1	1.67	10.1517	33.5727	87.63168	9.2837	1.37E+02	29.7562	0.00E+00								
cast85	2	2.911	10.1234	31.5209	89.03823	9.29423	5.96E+01	29.9202	0.00E+00								
cast85	3	4.341	10.0618	31.1663	87.42769	9.29857	4.65E+01	29.99	0.00E+00								
cast85	4	5.958	10.0738	31.66	86.89444	9.30146	1.39E+02	30.0427	0.00E+00								
cast85	5	7.986	10.0357	31.686	90.95576	9.3011	7.74E+00	30.0156	0.00E+00								
cast85	6	9.088	10.0015	31.812	91.35302	9.30973	1.65E+01	30.0472	0.00E+00								
cast85	7	10.444	9.9714	31.8	91.71957	9.31431	1.26E+01	30.083	0.00E+00								
cast85	8	11.822	9.9476	31.7936	91.78623	9.31854	9.76E+00	30.1118	0.00E+00								
cast85	9	13.173	9.9343	31.8072	91.35665	9.32113	7.59E+00	30.1435	0.00E+00								
cast85	10	14.54	9.9269	31.8068	90.19388	9.32271	5.90E+00	30.1558	0.00E+00								
cast85	11	15.924	9.9203	31.977	89.00843	9.32335	4.57E+00	30.1694	0.00E+00								
cast85	12	17.405	9.9117	31.9377	89.05935	9.32398	3.64E+00	30.1863	0.00E+00								
cast85	13	19.088	9.9001	31.7881	90.46495	9.32485	3.07E+00	30.2087	0.00E+00								
cast85	14	20.713	9.8916	31.5895	91.35755	9.326	2.68E+00	30.2264	0.00E+00								
cast85	15	22.102	9.8887	31.6556	91.45409	9.32679	2.41E+00	30.2321	0.00E+00								
cast85	16	23.448	9.8892	31.6736	91.28505	9.32695	2.18E+00	30.2376	0.00E+00								
cast85	17	24.858	9.8912	31.5968	90.3904	9.32648	2.00E+00	30.2422	0.00E+00								
cast85	18	26.289	9.8939	31.5973	89.59407	9.32556	1.86E+00	30.25	0.00E+00								
cast85	19	27.73	9.8962	31.7309	89.65338	9.32455	1.77E+00	30.2574	0.00E+00								
cast85	20	29.255	9.8949	31.8124	90.51503	9.32352	1.74E+00	30.2675	0.00E+00								
cast85	21	30.86	9.876	31.8516	91.38466	9.32272	1.67E+00	30.2914	0.00E+00								
cast85	22	32.334	9.8459	31.6959	91.67108	9.32593	1.64E+00	30.3237	0.00E+00								
cast85	23	33.724	9.8303	31.8272	91.6051	9.32985	1.62E+00	30.3471	0.00E+00								
cast85	24	35.149	9.8197	31.9712	91.27865	9.33149	1.60E+00	30.3686	0.00E+00								
cast85	25	36.569	9.8145	31.9614	90.81186	9.33239	1.59E+00	30.3865	0.00E+00								
cast85	26	38.016	9.8094	31.9137	90.27173	9.33287	1.58E+00	30.3954	0.00E+00								
cast85	27	39.432	9.8002	31.8398	90.1248	9.33312	1.58E+00	30.4092	0.00E+00								
cast85	28	40.888	9.7898	31.7797	90.4769	9.33353	1.58E+00	30.4395	0.00E+00								
cast85	29	42.447	9.7799	31.7658	91.21684	9.334	1.57E+00	30.4688	0.00E+00								
cast85	30	44.021	9.7688	31.9886	91.73936	9.33433	1.57E+00	30.4975	0.00E+00								
cast85	31	45.506	9.755	32.1661	91.76416	9.3349	1.56E+00	30.5241	0.00E+00								
cast85	32	46.879	9.7466	32.2846	91.21611	9.33647	1.56E+00	30.5426	0.00E+00								
cast85	33	48.258	9.7423	32.2241	90.48961	9.33749	1.56E+00	30.55	0.00E+00								
cast85	34	49.664	9.7343	32.1508	90.35927	9.33767	1.56E+00	30.5649	0.00E+00								
cast85	35	51.182	9.7283	32.0146	90.96679	9.33842	1.56E+00	30.5817	0.00E+00								
cast85	36	52.795	9.7214	32.0596	91.65708	9.33872	1.56E+00	30.5959	0.00E+00								
cast85	37	54.267	9.716	32.0858	91.59737	9.33949	1.56E+00	30.6079	0.00E+00								
cast85	38	55.645	9.7164	32.1275	91.11372	9.34027	1.56E+00	30.6068	0.00E+00								
cast85	39	57.049	9.716	32.2846	90.79426	9.34015	1.56E+00	30.6072	0.00E+00								
cast85	40	58.462	9.711	32.5373	90.82923	9.3401	1.56E+00	30.6118	0.00E+00								
cast85	41	59.974	9.7028	32.2704	91.08072	9.34055	1.56E+00	30.6283	0.00E+00								
cast85	42	61.534	9.6993	32.4455	91.31399	9.34159	1.56E+00	30.6386	0.00E+00								
cast85	43	62.976	9.6917	32.7045	91.04185	9.34179	1.56E+00	30.6403	0.00E+00								
cast85	44	64.359	9.6727	32.398	90.5409	9.34303	1.56E+00	30.6637	0.00E+00								
cast85	45	65.799	9.6645	32.2526	90.35488	9.3453	1.56E+00	30.6815	0.00E+00								
cast85	46	67.327	9.6595	32.2054	90.78051	9.34622	1.56E+00	30.6902	0.00E+00								
cast85	47	68.884	9.6569	32.2863	91.30779	9.34689	1.56E+00	30.6951	0.00E+00								
cast85	48	70.339	9.6332	32.8829	91.4437	9.34654	1.56E+00	30.7064	0.00E+00								
cast85	49	71.737	9.5759	32.9692	91.1592	9.34893	1.56E+00	30.7925	0.00E+00								
cast85	50	73.123	9.5564	32.3346	90.58223	9.35666	1.56E+00	30.8445	0.00E+00								
cast85	51	74.562	9.556	32.4524	90.45807	9.35837	1.56E+00	30.8537	0.00E+00								
cast85	52	76.103	9.551	32.5213	91.06347	9.35816	1.56E+00	30.8617	0.00E+00								
cast85	53	77.63	9.5465	32.5668	91.49728	9.35895	1.56E+00	30.868	0.00E+00								
cast85	54	79.067	9.5486	32.995	91.3207	9.3596	1.56E+00	30.8676	0.00E+00								
cast85	55	80.498	9.5508	32.7314	91.22987	9.35915	1.56E+00	30.8623	0.00E+00								
cast85	56	81.953	9.5446	32.6774	91.19847	9.35902	1.56E+00	30.8662	0.00E+00								
cast85	57	83.315	9.5372	32.6782	90.42329	9.35985	1.56E+00	30.8803	0.00E+00								
cast85	58	84.516	9.5268	32.8736	88.39068	9.36043	1.56E+00	30.8882	0.00E+00								
cast85	59	85.641	9.5192	32.9147	84.66769	9.36211	1.56E+00	30.9092	0.00E+00								
cast85	60	86.722	9.5193	33.0153	79.3962	9.36174	1.55E+00	30.9295	0.00E+00								
cast94	1	1.54	11.0014	30.4812	86.66655	9.12224	1.52E+02	29.6348	0.00E+00								
cast94	2	3.268	10.8471	29.7095	90.92941	9.14921	1.01E+02	29.7499	0.00E+00								
cast94	3	4.771	10.6686	30.8408	90.74286	9.17862	9.29E+01	29.7584	0.00E+00								
cast94	4	5.672	10.5838	30.839	87.48046	9.19714	7.69E+01	29.7712	0.00E+00								
cast94	5	6.785	10.6231	30.8644	84.18578	9.20632	5.67E+01	29.8616	0.00E+00								
cast94	6	8.97	10.769	30.9536	87.74238	9.17009	4.65E+01	29.8714	0.00E+00								
cast94	7	10.502	10.5189	30.9206	90.02525	9.20487	4.07E+01	29.7784	0.00E+00								
cast94	8	11.636	10.4602	30.9421	87.50361	9.22457	3.10E+01	29.8915	0.00E+00								
cast94	9	12.875	10.427	31.0616	83.6982	9.23135	2.22E+01	29.9592	0.00E+00								
cast94	10	14.834	10.5518	31.194	85.29633	9.20995	1.56E+01	30.0049	0.00E+00								
cast94	11	16.766	10.3636	31.177	94.48108	9.23322	1.35E+01	29.8751	0.00E+00								
cast94	12	17.827	10.2949	31.1496	92.1268	9.24844	1.02E+01	29.9645	0.00E+00								
cast94	13	18.998	10.2601	31.2084	90.56042	9.25889	7.68E+00	30.0161	0.00E+00								
cast94	14	20.236	10.2391	31.237	89.28441	9.26359	5.93E+00	30.0506	0.00E+00								
cast94	15	21.715	10.2367	31.3247	88.25365	9.26555	4.58E+00	30.0746	0.00E+00								
cast94	16	23.309	10.2378	31.3268	88.25395	9.2652	3.58E+00	30.0812	0.00E+00								
cast94	17	25.076	10.242	31.1806	90.94367	9.26455	2.97E+00	30.0836	0.00E+00								
cast94	18	26.749	10.2386	31.2495	92.05454	9.26505	2.60E+00	30.0641	0.00E+00								
cast94	19	28.067	10.2229	31.302	91.58261	9.26657	2.29E+00	30.062	0.00E+00								
cast94	20	29.313	10.208	31.2999	91.12441	9.26916	2.05E+00	30.0742	0.00E+00								
cast94	21	30.643	10.2025	31.2995	91.04921	9.27121	1.89E+00	30.087	0.00E+00								
cast94	22	32.21	10.203	31.3636	91.30095	9.27154	1.79E+00	30.0929	0.00E+00								
cast94	23	33.766	10.2028	31.4188	91.31456	9.27145	1.71E+00	30.092	0.00E+00								
cast94	24	35.194	10.201	31.4446	91.07336	9.27174	1.66E+00	30.0901	0.00E+00								
cast94	25	36.574	10.1997	31.4349	90.92284	9.27207	1.63E+00	30.0905	0.00E+00								
cast94	26	38.032	10.1979	31.4008	90.86621	9.27227	1.60E+00	30.0919	0.00E+00								
cast94	27	39.524	10.1952	31.3675	90.84844	9.27269	1.59E+00	30.0923	0.00E+00								
cast94	28	40.981	10.1947	31.391	90.85451	9.27302	1.58E+00	30.0941	0.00E+00								
cast94	29	42.459	10.1921	31.4657	90.97816	9.27333	1.57E+00	30.0917	0.00E+00								
cast94	30	43.954	10.189	31.4917	90.83529	9.27389	1.56E+00	30.0927	0.00E+00								
cast94	31	45.39	10.1854	31.4345	89.89287	9.27451	1.56E+00	30.0918	0.00E+00								
cast94	32	46.703	10.1818	31.4231	88.37399	9.27544	1.56E+00	30.0889	0.00E+00								
cast94	33	47.975	10.1802	31.3859	86.98905	9.27601	1.56E+00	30.0908	0.00E+00								
cast94	34	49.542	10.1811	31.526	87.27598	9.27574	1.56E+00	30.097	0.00E+00								
cast94	35	51.395	10.1827	31.4583	90.20976	9.27536	1.56E+00	30.0996	0.00E+00								
cast94	36	53.114	10.1658	31.4133	91.82767	9.27679	1.56E+00	30.0849	0.00E+00								
cast94	37	54.51	10.1388	31.3283	91.86544	9.28073	1.55E+00	30.0902	0.00E+00								
cast94	38	55.81	10.1184	31.3302	91.61398	9.28368	1.55E+00	30.1182	0.00E+00								
cast94	39	57.162	10.1093	31.4494	91.34993	9.28616	1.53E+00	30.1378	0.00E+00								
cast94	40	58.594	10.1036	31.4557	91.03828	9.28742	1.48E+00	30.1481	0.00E+00								
cast94	41	60.013	10.0966	31.27	90.64963	9.28778	1.53E+00	30.1609	0.00E+00								
cast94	42	61.465	10.0834	31.3176	90.25367	9.28795	1.54E+00	30.1873	0.00E+00								
cast94	43	62.904	10.0737	31.3268	90.32083	9.28896	1.55E+00	30.2153	0.00E+00								
cast94	44	64.35	10.068	31.3495	90.59325	9.28991	1.56E+00	30.2283	0.00E+00								
cast94	45	65.836	10.0639	31.3814	90.64505	9.29041	1.56E+00	30.239	0.00E+00								
cast94	46	67.314	10.0606	31.4636	90.39681	9.29069	1.56E+00	30.2478	0.00E+00								
cast94	47	68.741	10.0529	31.5436	90.48426	9.29081	1.55E+00	30.2593	0.00E+00								
cast94	48	70.235	10.0463	31.6445	90.94068	9.29154	1.56E+00	30.2751	0.00E+00								
cast94	49	71.856	10.0392	31.7686	91.27251	9.2921	1.56E+00	30.2893	0.00E+00								
cast94	50	73.269	10.0324	31.5993	90.71315	9.29273	1.55E+00	30.2995	0.00E+00								
cast94	51	74.582	10.0265	31.5129	89.24854	9.29332	1.55E+00	30.3117	0.00E+00								
cast94	52	75.813	10.0238	31.4493	87.80918	9.294	1.55E+00	30.318	0.00E+00								
cast94	53	77.328	10.0234	31.5068	88.35978	9.29402	1.60E+00	30.3269	0.00E+00								
cast94	54	79.43	10.0214	31.5339	91.20451	9.29363	1.56E+00	30.3344	0.00E+00								
cast94	55	80.892	10.0158	31.4568	91.70788	9.29449	1.55E+00	30.3341	0.00E+00								
cast94	56	82.21	10.0126	31.5045	91.65926	9.2951	1.55E+00	30.3368	0.00E+00								
cast94	57	83.525	10.0093	31.5164	91.44139	9.29542	1.55E+00	30.3423	0.00E+00								
cast94	58	84.869	10.0074	31.5278	90.66332	9.29585	1.55E+00	30.3463	0.00E+00								
cast94	59	86.248	10.0042	31.6418	89.17782	9.29595	1.55E+00	30.3507	0.00E+00								
cast94	60	87.586	10.0011	31.6846	88.40222	9.29617	1.55E+00	30.3597	0.00E+00								
cast94	61	89.197	10.0012	31.5568	89.56709	9.29617	1.58E+00	30.369	0.00E+00								
cast94	62	91.031	10.001	31.541	91.44389	9.29617	1.56E+00	30.3652	0.00E+00								
cast94	63	92.364	10.0002	31.5573	91.69292	9.29649	1.55E+00	30.3637	0.00E+00								
cast94	64	93.628	9.9991	31.5175	91.36428	9.29659	1.55E+00	30.3641	0.00E+00								
cast94	65	94.867	9.9976	31.5011	90.15709	9.29678	1.55E+00	30.365	0.00E+00								
cast94	66	96.043	9.9966	31.4806	87.81756	9.29693	1.54E+00	30.3678	0.00E+00								
cast94	67	97.917	10.001	31.5486	86.74219	9.29596	1.55E+00	30.372	0.00E+00								
cast94	68	99.788	9.9946	31.3032	89.22997	9.29658	1.55E+00	30.3724	0.00E+00								
cast94	69	100.868	9.9823	31.4948	86.38737	9.29725	1.55E+00	30.3852	0.00E+00								
cast94	70	102.455	9.9615	31.4715	86.46789	9.29972	1.55E+00	30.426	0.00E+00								
cast94	71	103.642	9.956	31.7868	-9.99E-29	9.30116	1.55E+00	30.4323	0.00E+00								
cast94	72	104.405	9.9536	31.9712	-9.99E-29	9.30191	1.55E+00	30.4302	0.00E+00								
cast96	1	1.872	10.5743	34.2655	87.958	9.20831	1.78E+02	29.8493	0.00E+00								
cast96	2	3.115	10.5664	26.2715	84.25916	9.21101	8.98E+01	29.8652	0.00E+00								
cast96	3	4.508	10.5654	26.7477	84.25381	9.21131	6.71E+01	29.8749	0.00E+00								
cast96	4	5.943	10.5665	28.5798	85.84702	9.2113	5.59E+01	29.874	0.00E+00								
cast96	5	7.371	10.5646	30.679	86.43322	9.2113	4.94E+01	29.8729	0.00E+00								
cast96	6	8.78	10.5589	32.0132	86.79047	9.21168	4.36E+01	29.8744	0.00E+00								
cast96	7	10.215	10.5386	30.3715	87.99922	9.21395	3.75E+01	29.8765	0.00E+00								
cast96	8	11.717	10.524	32.259	89.86896	9.2174	3.18E+01	29.8885	0.00E+00								
cast96	9	13.234	10.5115	32.2118	90.62293	9.21958	2.67E+01	29.8916	0.00E+00								
cast96	10	14.679	10.4881	32.2412	90.15352	9.22194	2.20E+01	29.9019	0.00E+00								
cast96	11	16.116	10.458	32.2673	89.81132	9.22584	1.76E+01	29.9241	0.00E+00								
cast96	12	17.574	10.4207	32.0705	89.50336	9.23088	1.40E+01	29.9543	0.00E+00								
cast96	13	19.021	10.368	32.064	88.97633	9.23619	1.10E+01	29.9986	0.00E+00								
cast96	14	20.455	10.3266	32.0664	88.86068	9.2435	8.87E+00	30.0656	0.00E+00								
cast96	15	21.933	10.3092	32.0216	89.34688	9.24768	7.21E+00	30.1036	0.00E+00								
cast96	16	23.47	10.2911	32.3865	89.83115	9.24941	5.94E+00	30.1269	0.00E+00								
cast96	17	24.969	10.2792	32.2489	90.07383	9.25172	4.97E+00	30.1441	0.00E+00								
cast96	18	26.41	10.2681	32.1862	90.34904	9.25282	4.22E+00	30.1559	0.00E+00								
cast96	19	27.859	10.2488	32.1313	90.49506	9.25441	3.62E+00	30.1815	0.00E+00								
cast96	20	29.36	10.2372	32.1706	90.63549	9.25673	3.14E+00	30.2019	0.00E+00								
cast96	21	30.857	10.2217	32.2779	90.84889	9.25765	2.79E+00	30.2209	0.00E+00								
cast96	22	32.315	10.2029	32.3322	90.9984	9.25941	2.52E+00	30.2511	0.00E+00								
cast96	23	33.771	10.1852	32.0809	91.00937	9.26141	2.32E+00	30.2783	0.00E+00								
cast96	24	35.222	10.1753	32.2151	91.10471	9.26351	2.17E+00	30.2965	0.00E+00								
cast96	25	36.667	10.1639	32.2531	91.29822	9.26459	2.04E+00	30.3087	0.00E+00								
cast96	26	38.127	10.149	32.3741	91.41206	9.26654	1.94E+00	30.3197	0.00E+00								
cast96	27	39.57	10.1346	32.2518	91.36979	9.26903	1.85E+00	30.3271	0.00E+00								
cast96	28	40.984	10.1231	32.0629	91.08403	9.27147	1.79E+00	30.3336	0.00E+00								
cast96	29	42.361	10.1123	32.0792	90.33985	9.27307	1.74E+00	30.3424	0.00E+00								
cast96	30	43.732	10.0969	32.0772	89.64069	9.27462	1.70E+00	30.3572	0.00E+00								
cast96	31	45.153	10.0824	32.0987	89.639	9.27692	1.67E+00	30.3764	0.00E+00								
cast96	32	46.772	10.074	32.0733	90.3518	9.27892	1.65E+00	30.3938	0.00E+00								
cast96	33	48.362	10.0674	32.0413	90.98829	9.27973	1.63E+00	30.4025	0.00E+00								
cast96	34	49.887	10.0606	32.5053	91.38581	9.28061	1.61E+00	30.4092	0.00E+00								
cast96	35	51.436	10.0503	32.2117	91.47968	9.28217	1.60E+00	30.4104	0.00E+00								
cast96	36	52.872	10.0435	32.0857	91.32521	9.28391	1.59E+00	30.4125	0.00E+00								
cast96	37	54.215	10.0364	32.047	91.01143	9.28507	1.58E+00	30.4125	0.00E+00								
cast96	38	55.549	10.0251	32.1695	90.6	9.28634	1.58E+00	30.4153	0.00E+00								
cast96	39	56.927	10.0112	32.2677	90.26504	9.28847	1.57E+00	30.4252	0.00E+00								
cast96	40	58.421	10.0046	32.337	90.45211	9.29039	1.57E+00	30.4378	0.00E+00								
cast96	41	60.034	10.0016	32.3913	90.89151	9.29121	1.57E+00	30.4442	0.00E+00								
cast96	42	61.602	10.0008	32.474	91.10387	9.29154	1.57E+00	30.4447	0.00E+00								
cast96	43	63.077	9.9974	32.287	91.22575	9.29173	1.56E+00	30.4445	0.00E+00								
cast96	44	64.517	9.9913	32.3048	91.22632	9.29243	1.56E+00	30.4474	0.00E+00								
cast96	45	65.923	9.98	32.3621	91.11657	9.29336	1.56E+00	30.4526	0.00E+00								
cast96	46	67.345	9.9685	32.3519	90.99204	9.2951	1.56E+00	30.4666	0.00E+00								
cast96	47	68.789	9.9612	32.3395	90.93294	9.29661	1.56E+00	30.4786	0.00E+00								
cast96	48	70.279	9.9521	32.1011	90.87971	9.29764	1.56E+00	30.4861	0.00E+00								
cast96	49	71.772	9.9361	32.2907	90.85213	9.29902	1.56E+00	30.4996	0.00E+00								
cast96	50	73.259	9.9191	32.3743	90.96983	9.30129	1.56E+00	30.5181	0.00E+00								
cast96	51	74.738	9.8949	32.3162	91.15166	9.30334	1.56E+00	30.5423	0.00E+00								
cast96	52	76.197	9.8677	32.3043	91.35678	9.30655	1.56E+00	30.5778	0.00E+00								
cast96	53	77.679	9.8518	32.2821	91.44853	9.30989	1.56E+00	30.605	0.00E+00								
cast96	54	79.133	9.8379	32.3651	91.48072	9.31157	1.56E+00	30.6293	0.00E+00								
cast96	55	80.566	9.8297	32.4485	91.46294	9.31312	1.56E+00	30.6486	0.00E+00								
cast96	56	82.006	9.8211	32.2458	91.55981	9.31378	1.56E+00	30.6627	0.00E+00								
cast96	57	83.479	9.8119	32.177	91.6327	9.31486	1.56E+00	30.6763	0.00E+00								
cast96	58	84.965	9.8002	32.2879	91.68128	9.31594	1.56E+00	30.6891	0.00E+00								
cast96	59	86.405	9.7915	32.3056	91.56211	9.31742	1.56E+00	30.705	0.00E+00								
cast96	60	87.845	9.7864	32.3343	91.33884	9.31852	1.56E+00	30.7113	0.00E+00								
