	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast98	4	5.855	10.4462	31.2912	80.64071	9.20797	3.51E+02	30.2714	0.00E+00								
cast98	5	7.393	10.3628	31.3837	82.27475	9.22543	2.63E+02	30.2413	0.00E+00								
cast98	6	8.912	10.342	31.516	83.71703	c	1.85E+02	30.336	0.00E+00								
cast98	7	10.422	10.3287	31.647	87.79034	9.23551	1.42E+02	30.2501	0.00E+00								
cast98	8	11.716	10.3171	31.6677	88.01264	9.23712	1.08E+02	30.263	0.00E+00								
cast98	9	13.289	10.3049	31.7869	89.56534	9.23911	8.24E+01	30.2692	0.00E+00								
cast98	10	14.744	10.2916	32.1135	90.96906	9.24212	6.47E+01	30.2658	0.00E+00								
cast98	11	16.266	10.3002	31.9728	92.10498	9.2425	4.97E+01	30.2824	0.00E+00								
cast98	12	17.735	10.3207	31.801	92.56644	9.2375	3.88E+01	30.3054	0.00E+00								
cast98	13	19.197	10.3241	31.6977	92.68372	9.23502	3.10E+01	30.2986	0.00E+00								
cast98	14	20.58	10.3222	31.8383	92.28897	9.23472	2.51E+01	30.301	0.00E+00								
cast98	15	21.984	10.3106	31.8017	91.70205	9.2353	2.02E+01	30.3014	0.00E+00								
cast98	16	23.371	10.2867	31.7357	91.4163	9.23762	1.64E+01	30.3122	0.00E+00								
cast98	17	24.838	10.2701	31.7939	91.42855	9.24149	1.32E+01	30.3388	0.00E+00								
cast98	18	26.332	10.2673	31.8599	91.31707	9.24264	1.08E+01	30.3546	0.00E+00								
cast98	19	27.777	10.2638	31.8723	91.11237	9.24284	8.92E+00	30.3579	0.00E+00								
cast98	20	29.279	10.2502	31.8881	91.19978	9.24394	7.39E+00	30.3618	0.00E+00								
cast98	21	30.837	10.2252	31.8977	91.40577	9.24692	6.20E+00	30.3715	0.00E+00								
cast98	22	32.307	10.1922	31.9062	91.59803	9.25135	5.28E+00	30.3848	0.00E+00								
cast98	23	33.712	10.1251	32.0229	92.05953	9.2573	4.56E+00	30.4036	0.00E+00								
cast98	24	35.052	10.0016	31.9116	91.66292	9.26956	3.96E+00	30.4572	0.00E+00								
cast98	25	36.307	9.934	31.8087	89.67174	9.28668	3.41E+00	30.5704	0.00E+00								
cast98	26	37.492	9.9072	31.8972	86.46238	9.29612	3.05E+00	30.6291	0.00E+00								
cast98	27	39.142	9.9347	31.9497	79.95987	9.29348	2.69E+00	30.6648	0.00E+00								
cast98	28	41.079	9.976	32.1092	74.54297	9.28171	2.56E+00	30.7021	0.00E+00								
cast98	29	42.461	9.9071	32.1035	79.84616	9.29026	2.39E+00	30.6811	0.00E+00								
cast98	30	43.928	9.9052	32.3528	82.29273	9.29537	2.25E+00	30.7723	0.00E+00								
cast98	31	45.435	9.8732	31.9845	87.03351	9.29546	2.13E+00	30.7113	0.00E+00								
cast98	32	46.913	9.8263	32.2041	88.77882	9.30785	2.04E+00	30.7494	0.00E+00								
cast98	33	48.237	9.8158	32.1362	85.52313	9.31016	1.95E+00	30.7564	0.00E+00								
cast98	34	49.759	9.8444	32.2711	83.9034	9.30521	1.89E+00	30.7949	0.00E+00								
cast98	35	51.312	9.8249	32.4148	81.97411	9.30568	1.83E+00	30.7698	0.00E+00								
cast98	36	52.763	9.8017	32.0296	84.73714	9.31213	1.79E+00	30.7582	0.00E+00								
cast98	37	54.144	9.7915	32.0398	87.13896	9.31492	1.75E+00	30.7652	0.00E+00								
cast98	38	55.646	9.7796	32.0829	87.77423	9.31664	1.72E+00	30.7656	0.00E+00								
cast98	39	57.096	9.764	32.0513	87.40735	9.31948	1.69E+00	30.7744	0.00E+00								
cast98	40	58.564	9.7552	31.9797	86.45514	9.32146	1.67E+00	30.7794	0.00E+00								
cast98	41	60.008	9.7447	32.6325	86.15698	9.32308	1.65E+00	30.7824	0.00E+00								
cast98	42	61.45	9.7332	32.232	84.49197	9.32467	1.63E+00	30.797	0.00E+00								
cast98	43	63.174	9.7591	32.18	83.79329	9.31892	1.62E+00	30.8319	0.00E+00								
cast98	44	64.793	9.7128	32.2724	91.29784	9.32478	1.61E+00	30.8143	0.00E+00								
cast98	45	66.173	9.6934	32.2837	92.59156	9.329	1.60E+00	30.8438	0.00E+00								
cast98	46	67.542	9.6864	32.3599	92.91082	9.33067	1.59E+00	30.8551	0.00E+00								
cast98	47	68.897	9.6768	32.3724	92.69689	9.33139	1.58E+00	30.861	0.00E+00								
cast98	48	70.198	9.658	32.492	-9.99E-29	9.33338	1.58E+00	30.8715	0.00E+00								
cast98	49	71.403	9.6478	32.703	-9.99E-29	9.33592	1.57E+00	30.8845	0.00E+00								
cast98	50	72.512	9.6389	32.7078	-9.99E-29	9.33759	1.57E+00	30.8934	0.00E+00								
cast98	51	73.356	9.6302	32.6816	-9.99E-29	9.33909	1.57E+00	30.8977	0.00E+00								
cast103	1	1.764	11.022	30.1326	86.67801	9.12994	1.98E+03	29.3468	0.00E+00								
cast103	2	3.084	10.9867	27.8098	86.07579	9.15114	6.85E+02	29.4734	0.00E+00								
cast103	3	4.499	10.9879	28.4255	87.45394	9.15097	5.26E+02	29.4698	0.00E+00								
cast103	4	5.973	10.9861	27.2395	87.59973	9.15124	3.39E+02	29.4649	0.00E+00								
cast103	5	7.334	10.9754	27.4349	86.0461	9.15256	2.26E+02	29.4583	0.00E+00								
cast103	6	8.646	10.9764	27.7135	83.24897	9.15292	1.34E+02	29.5005	0.00E+00								
cast103	7	10.279	11.0163	27.8352	85.00795	9.14674	8.01E+01	29.502	0.00E+00								
cast103	8	12.026	10.9542	27.954	91.21918	9.14936	5.80E+01	29.4369	0.00E+00								
cast103	9	13.423	10.8802	28.1437	92.20303	9.16595	3.81E+01	29.4385	0.00E+00								
cast103	10	14.78	10.8363	28.1143	91.91411	9.17496	2.42E+01	29.4583	0.00E+00								
cast103	11	16.203	10.7938	28.1913	92.24629	9.18209	1.65E+01	29.4834	0.00E+00								
cast103	12	17.758	10.714	28.3272	92.49106	9.18732	1.15E+01	29.5561	0.00E+00								
cast103	13	19.255	10.6701	28.3808	92.1842	9.19899	8.64E+00	29.6252	0.00E+00								
cast103	14	20.581	10.632	28.4187	91.83473	9.20334	6.54E+00	29.6479	0.00E+00								
cast103	15	21.912	10.5182	28.5344	91.68863	9.20608	4.91E+00	29.7437	0.00E+00								
cast103	16	23.379	10.4181	28.6376	91.97707	9.22265	3.85E+00	29.8965	0.00E+00								
cast103	17	24.984	10.3364	28.832	92.33666	9.23646	3.16E+00	30.022	0.00E+00								
cast103	18	26.556	10.2671	28.845	92.51229	9.24596	2.73E+00	30.1185	0.00E+00								
cast103	19	27.975	10.2178	28.9076	92.48386	9.25329	2.45E+00	30.1863	0.00E+00								
cast103	20	29.353	10.1709	28.9136	92.49952	9.25924	2.23E+00	30.2523	0.00E+00								
cast103	21	30.725	10.1267	28.9298	92.61319	9.26495	2.05E+00	30.3134	0.00E+00								
cast103	22	32.146	10.0771	29.0079	92.7778	9.27013	1.92E+00	30.382	0.00E+00								
cast103	23	33.652	10.046	29.1181	92.95633	9.27721	1.83E+00	30.4454	0.00E+00								
cast103	24	35.208	10.0368	29.1421	93.10182	9.28154	1.77E+00	30.4724	0.00E+00								
cast103	25	36.712	10.0299	29.1434	93.1317	9.2824	1.72E+00	30.4793	0.00E+00								
cast103	26	38.103	10.0232	29.1614	92.82584	9.28316	1.69E+00	30.4877	0.00E+00								
cast103	27	39.439	10.0202	29.1781	92.26181	9.28417	1.66E+00	30.4926	0.00E+00								
cast103	28	40.758	10.0174	29.1876	91.7909	9.28461	1.64E+00	30.4961	0.00E+00								
cast103	29	42.121	10.0105	29.3348	91.67025	9.2848	1.62E+00	30.505	0.00E+00								
cast103	30	43.781	10.0038	29.4465	91.92062	9.28547	1.60E+00	30.5238	0.00E+00								
cast103	31	45.504	9.9958	29.5219	92.10345	9.2861	1.59E+00	30.5338	0.00E+00								
cast103	32	46.961	9.9878	29.4654	92.11811	9.28727	1.59E+00	30.5395	0.00E+00								
cast103	33	48.324	9.9748	29.542	92.0625	9.28819	1.58E+00	30.551	0.00E+00								
cast103	34	49.718	9.9512	29.6233	92.18899	9.28939	1.58E+00	30.5775	0.00E+00								
cast103	35	51.194	9.9277	29.6768	92.35592	9.2925	1.57E+00	30.6155	0.00E+00								
cast103	36	52.727	9.9056	29.7078	92.53077	9.29546	1.57E+00	30.6497	0.00E+00								
cast103	37	54.271	9.8954	29.691	92.41887	9.2985	1.57E+00	30.6662	0.00E+00								
cast103	38	55.697	9.8881	29.7429	91.84132	9.30002	1.56E+00	30.6672	0.00E+00								
cast103	39	57.004	9.8717	29.7951	90.9297	9.30172	1.56E+00	30.6627	0.00E+00								
cast103	40	58.328	9.8321	29.8745	90.43386	9.30441	1.56E+00	30.6919	0.00E+00								
cast103	41	59.849	9.8016	30.006	90.9331	9.30839	1.56E+00	30.7772	0.00E+00								
cast103	42	61.601	9.7649	30.008	92.265	9.30953	1.56E+00	30.8599	0.00E+00								
cast103	43	63.245	9.702	30.0062	93.17928	9.31372	1.56E+00	30.9527	0.00E+00								
cast103	44	64.641	9.6596	30.0128	93.2143	9.31933	1.56E+00	31.0278	0.00E+00								
cast103	45	65.941	9.6294	30.1695	92.48766	9.32296	1.56E+00	31.0947	0.00E+00								
cast103	46	67.192	9.6127	30.1893	91.21218	9.32639	1.56E+00	31.1342	0.00E+00								
cast103	47	68.398	9.6023	30.3705	89.92901	9.3283	1.56E+00	31.1597	0.00E+00								
cast103	48	69.811	9.5953	30.5589	89.55752	9.32899	1.54E+00	31.1918	0.00E+00								
cast103	49	71.803	9.598	30.7945	91.79267	9.32801	1.56E+00	31.2224	0.00E+00								
cast103	50	73.581	9.5965	30.7187	93.2058	9.32775	1.56E+00	31.2174	0.00E+00								
cast103	51	74.913	9.5907	30.6835	92.75937	9.32857	1.56E+00	31.2131	0.00E+00								
cast103	52	76.1	9.5809	30.6849	91.28169	9.32931	1.56E+00	31.2194	0.00E+00								
cast103	53	77.235	9.572	30.7707	89.0504	9.33068	1.56E+00	31.2294	0.00E+00								
cast103	54	78.458	9.563	30.7786	86.95814	9.33185	1.55E+00	31.2465	0.00E+00								
cast103	55	80.665	9.5601	30.985	89.85109	9.33168	1.56E+00	31.2866	0.00E+00								
cast103	56	82.361	9.5518	30.9349	92.76229	9.3335	1.55E+00	31.2606	0.00E+00								
cast103	57	83.463	9.5395	30.8233	90.48018	9.33503	1.55E+00	31.2673	0.00E+00								
cast103	58	84.654	9.5331	30.7907	87.74533	9.33668	1.55E+00	31.2786	0.00E+00								
cast103	59	86.305	9.5318	31.1549	88.67272	9.3365	1.56E+00	31.3005	0.00E+00								
cast103	60	88.289	9.5324	30.907	92.60845	9.33695	1.56E+00	31.2897	0.00E+00								
cast103	61	89.458	9.5311	31.0673	91.43519	9.33776	1.55E+00	31.2795	0.00E+00								
cast103	62	90.527	9.528	31.1415	88.92111	9.33801	1.55E+00	31.2794	0.00E+00								
cast103	63	91.858	9.5277	30.9269	87.27289	9.33791	1.55E+00	31.2921	0.00E+00								
cast103	64	93.9	9.526	31.2155	90.31841	9.33716	1.56E+00	31.3018	0.00E+00								
cast103	65	95.236	9.5199	31.2082	90.60216	9.33884	1.55E+00	31.2939	0.00E+00								
cast103	66	96.495	9.5148	30.9872	88.4226	9.33929	1.55E+00	31.299	0.00E+00								
cast103	67	97.958	9.5012	31.3299	87.63952	9.3407	1.56E+00	31.3182	0.00E+00								
cast103	68	99.68	9.4954	31.1042	90.47476	9.34188	1.56E+00	31.3303	0.00E+00								
cast103	69	101.099	9.4924	31.2778	89.96378	9.34287	1.55E+00	31.3275	0.00E+00								
cast103	70	102.411	9.4931	31.3614	88.48582	9.34286	1.55E+00	31.3282	0.00E+00								
cast103	71	103.857	9.4914	31.5328	87.94616	9.34285	1.55E+00	31.3306	0.00E+00								
cast103	72	105.301	9.4928	31.1559	88.48046	9.34287	1.55E+00	31.3324	0.00E+00								
cast103	73	106.784	9.4927	31.2564	89.76877	9.34252	1.56E+00	31.329	0.00E+00								
cast103	74	107.558	9.5036	31.4247	83.66407	9.34057	1.56E+00	31.3409	0.00E+00								
