	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast88	4	5.494	9.5537	26.0699	83.96177	9.32419	5.43E+02	31.6231	0.00E+00								
cast88	5	7.378	9.6215	27.8509	88.25578	9.29996	4.05E+02	31.5951	0.00E+00								
cast88	6	9.286	9.4731	28.4484	95.55366	9.32446	3.29E+02	31.4661	0.00E+00								
cast88	7	10.635	9.4181	28.4136	96.10094	9.34126	2.79E+02	31.4863	0.00E+00								
cast88	8	11.876	9.3973	28.4022	94.42572	9.34961	2.30E+02	31.4878	0.00E+00								
cast88	9	13.084	9.3883	28.8654	91.7067	9.35345	1.78E+02	31.486	0.00E+00								
cast88	10	14.293	9.3831	28.8984	88.995	9.35502	1.35E+02	31.4878	0.00E+00								
cast88	11	15.752	9.3879	29.3218	88.44831	9.35416	1.03E+02	31.5138	0.00E+00								
cast88	12	17.628	9.3996	29.6663	92.60803	9.3506	8.31E+01	31.5358	0.00E+00								
cast88	13	19.408	9.3938	29.9835	95.65212	9.35199	6.98E+01	31.4922	0.00E+00								
cast88	14	20.845	9.3815	29.8863	95.90141	9.35527	5.94E+01	31.4751	0.00E+00								
cast88	15	22.101	9.3794	29.9798	94.75552	9.35747	4.88E+01	31.4671	0.00E+00								
cast88	16	23.344	9.3742	30.1407	93.05091	9.35826	3.96E+01	31.4614	0.00E+00								
cast88	17	24.58	9.3642	30.18	91.46514	9.35975	3.20E+01	31.4563	0.00E+00								
cast88	18	26	9.36	30.4532	90.93127	9.36104	2.51E+01	31.4743	0.00E+00								
cast88	19	27.817	9.3619	30.3014	93.02186	9.36049	2.01E+01	31.491	0.00E+00								
cast88	20	29.543	9.367	30.5163	94.67424	9.36011	1.71E+01	31.4839	0.00E+00								
cast88	21	31.006	9.3715	31.3132	95.02094	9.35983	1.45E+01	31.4729	0.00E+00								
cast88	22	32.349	9.3758	32.0728	94.67354	9.3596	1.23E+01	31.4648	0.00E+00								
cast88	23	33.68	9.3778	31.1799	94.30829	9.35911	1.03E+01	31.4577	0.00E+00								
cast88	24	35.041	9.3751	31.0957	93.52097	9.3589	8.66E+00	31.4562	0.00E+00								
cast88	25	36.399	9.3659	31.0153	92.50603	9.35988	7.32E+00	31.4565	0.00E+00								
cast88	26	37.817	9.3493	30.8613	91.7516	9.36171	6.18E+00	31.4624	0.00E+00								
cast88	27	39.463	9.3357	30.9086	92.38303	9.36478	5.25E+00	31.484	0.00E+00								
cast88	28	41.206	9.3276	31.3679	93.53215	9.36671	4.56E+00	31.4844	0.00E+00								
cast88	29	42.675	9.3192	31.1991	94.11315	9.36816	4.05E+00	31.4823	0.00E+00								
cast88	30	44.1	9.3144	31.2413	94.45356	9.36989	3.61E+00	31.484	0.00E+00								
cast88	31	45.506	9.3138	31.2868	94.35516	9.37044	3.25E+00	31.4834	0.00E+00								
cast88	32	46.833	9.3122	31.4125	94.05289	9.37082	2.95E+00	31.4799	0.00E+00								
cast88	33	48.181	9.3113	31.4344	93.66167	9.37122	2.69E+00	31.4785	0.00E+00								
cast88	34	49.579	9.313	32.2024	93.49614	9.37114	2.47E+00	31.4819	0.00E+00								
cast88	35	51.13	9.3143	31.752	93.60094	9.37056	2.30E+00	31.4833	0.00E+00								
cast88	36	52.747	9.3156	31.5055	93.83319	9.37046	2.16E+00	31.4839	0.00E+00								
cast88	37	54.221	9.3181	31.5059	93.39247	9.3701	2.05E+00	31.481	0.00E+00								
cast88	38	55.577	9.3186	31.619	92.15324	9.37	1.96E+00	31.4774	0.00E+00								
cast88	39	56.926	9.3173	31.7178	91.48417	9.37007	1.89E+00	31.4757	0.00E+00								
cast88	40	58.541	9.3188	31.969	92.62685	9.36982	1.83E+00	31.4826	0.00E+00								
cast88	41	60.19	9.3175	32.5328	93.98704	9.36978	1.78E+00	31.4779	0.00E+00								
cast88	42	61.577	9.3144	32.1959	93.90037	9.37039	1.74E+00	31.4773	0.00E+00								
cast88	43	62.93	9.313	32.0011	93.17701	9.37093	1.71E+00	31.4772	0.00E+00								
cast88	44	64.249	9.3107	31.7992	92.4439	9.37129	1.68E+00	31.4751	0.00E+00								
cast88	45	65.747	9.3076	32.2699	91.92652	9.37177	1.66E+00	31.4791	0.00E+00								
cast88	46	67.226	9.3073	32.7307	91.76196	9.37206	1.64E+00	31.4813	0.00E+00								
cast88	47	68.793	9.3092	32.7328	92.21249	9.37175	1.62E+00	31.4829	0.00E+00								
cast88	48	70.363	9.3074	31.8538	93.10046	9.37175	1.61E+00	31.48	0.00E+00								
cast88	49	71.876	9.3052	32.046	93.72328	9.37231	1.60E+00	31.4805	0.00E+00								
cast88	50	73.34	9.3046	31.7107	93.79432	9.37262	1.59E+00	31.4802	0.00E+00								
cast88	51	74.606	9.3044	31.849	93.18235	9.37288	1.58E+00	31.4766	0.00E+00								
cast88	52	75.798	9.304	32.0811	91.75491	9.37297	1.58E+00	31.4763	0.00E+00								
cast88	53	76.897	9.3035	32.4342	89.4817	9.37294	1.57E+00	31.478	0.00E+00								
cast88	54	78.014	9.3152	32.9632	86.0287	9.37111	1.56E+00	31.4851	0.00E+00								
cast91	1	1.612	10.3328	30.3062	85.33298	9.18732	3.40E+02	30.7666	0.00E+00								
cast91	2	3.012	10.3149	30.4724	85.28664	9.18838	2.25E+02	31.1129	0.00E+00								
cast91	3	4.43	10.2903	30.9128	85.07735	9.19686	2.33E+02	30.9773	0.00E+00								
cast91	4	5.976	10.1968	31.0326	87.17716	9.20767	2.57E+02	31.0587	0.00E+00								
cast91	5	7.548	10.0465	31.2005	89.6061	9.23722	2.88E+02	30.9504	0.00E+00								
cast91	6	8.938	9.9582	31.2835	90.26585	9.25839	2.42E+02	31.0074	0.00E+00								
cast91	7	10.372	9.9099	31.3682	92.76494	9.2688	1.92E+02	31.0506	0.00E+00								
cast91	8	11.916	9.8579	31.4522	94.42044	9.27876	1.68E+02	31.0348	0.00E+00								
cast91	9	13.331	9.8056	31.903	94.37227	9.29042	1.41E+02	31.0139	0.00E+00								
cast91	10	14.725	9.7883	31.8449	94.48449	9.29755	1.14E+02	31.0307	0.00E+00								
cast91	11	16.201	9.775	31.8736	94.64946	9.30054	9.21E+01	31.0338	0.00E+00								
cast91	12	17.678	9.7572	31.9189	94.63433	9.30335	7.44E+01	31.0326	0.00E+00								
cast91	13	19.098	9.741	32.0117	94.21619	9.30682	5.95E+01	31.0374	0.00E+00								
cast91	14	20.497	9.7357	32.1672	93.50608	9.30926	4.66E+01	31.0446	0.00E+00								
cast91	15	21.938	9.7349	31.9319	92.67389	9.31023	3.59E+01	31.0435	0.00E+00								
cast91	16	23.4	9.7305	31.7202	92.32763	9.31033	2.83E+01	31.0431	0.00E+00								
cast91	17	24.856	9.7249	31.7104	92.58915	9.3112	2.29E+01	31.0485	0.00E+00								
cast91	18	26.328	9.7152	31.8233	92.98263	9.31171	1.86E+01	31.0565	0.00E+00								
cast91	19	27.818	9.6729	31.9356	93.34019	9.3131	1.52E+01	31.0906	0.00E+00								
cast91	20	29.319	9.6338	31.9836	93.56515	9.3193	1.23E+01	31.1464	0.00E+00								
cast91	21	30.785	9.6029	31.9184	93.64168	9.32395	1.01E+01	31.1866	0.00E+00								
cast91	22	32.242	9.5907	31.872	93.55545	9.32788	8.29E+00	31.2107	0.00E+00								
cast91	23	33.69	9.5875	31.843	93.4755	9.32971	6.85E+00	31.2168	0.00E+00								
cast91	24	35.132	9.5852	31.8326	93.28015	9.33013	5.71E+00	31.2173	0.00E+00								
cast91	25	36.551	9.5843	32.0443	92.86194	9.33053	4.87E+00	31.2181	0.00E+00								
cast91	26	37.973	9.5848	32.1198	92.39812	9.33065	4.19E+00	31.2185	0.00E+00								
cast91	27	39.403	9.5863	32.2025	92.27091	9.33055	3.67E+00	31.2172	0.00E+00								
cast91	28	40.895	9.5822	32.4558	92.58165	9.32992	3.24E+00	31.2255	0.00E+00								
cast91	29	42.51	9.5754	32.3535	93.12767	9.33029	2.89E+00	31.2395	0.00E+00								
cast91	30	44.057	9.5656	31.8995	93.36043	9.33138	2.62E+00	31.2471	0.00E+00								
cast91	31	45.482	9.5603	32.2224	93.49123	9.33303	2.40E+00	31.2491	0.00E+00								
cast91	32	46.899	9.551	32.1616	93.37739	9.33363	2.22E+00	31.2575	0.00E+00								
cast91	33	48.293	9.5417	32.1279	93.00065	9.33464	2.09E+00	31.2712	0.00E+00								
cast91	34	49.696	9.5378	32.6705	92.35443	9.33603	1.98E+00	31.2772	0.00E+00								
cast91	35	51.097	9.5332	33.2041	91.99802	9.33636	1.89E+00	31.2854	0.00E+00								
cast91	36	52.593	9.532	32.3999	92.19553	9.33681	1.82E+00	31.2952	0.00E+00								
cast91	37	54.181	9.5345	32.5027	92.84291	9.33654	1.76E+00	31.2965	0.00E+00								
cast91	38	55.728	9.5308	32.5493	93.34788	9.33636	1.72E+00	31.2934	0.00E+00								
cast91	39	57.195	9.5233	32.3226	93.4442	9.33721	1.68E+00	31.3005	0.00E+00								
cast91	40	58.584	9.5202	32.5615	93.28586	9.33826	1.66E+00	31.3042	0.00E+00								
cast91	41	59.985	9.5178	32.6211	93.05165	9.3387	1.64E+00	31.3043	0.00E+00								
cast91	42	61.385	9.5156	32.5424	92.51707	9.33915	1.62E+00	31.3086	0.00E+00								
cast91	43	62.797	9.5152	32.8724	92.03113	9.33928	1.61E+00	31.3105	0.00E+00								
cast91	44	64.368	9.515	32.818	92.47036	9.33909	1.59E+00	31.3159	0.00E+00								
cast91	45	65.962	9.5127	32.2552	93.14908	9.339	1.58E+00	31.3159	0.00E+00								
cast91	46	67.433	9.5051	32.2972	93.31095	9.33973	1.58E+00	31.3208	0.00E+00								
cast91	47	68.814	9.4976	32.3116	93.20655	9.34077	1.57E+00	31.3288	0.00E+00								
cast91	48	70.156	9.5	32.2969	92.91888	9.34182	1.57E+00	31.332	0.00E+00								
cast91	49	71.453	9.5031	32.53	92.60459	9.34117	1.56E+00	31.3233	0.00E+00								
cast91	50	72.631	9.4952	32.4861	91.60903	9.34114	1.56E+00	31.3311	0.00E+00								
cast91	51	73.57	9.4918	32.4479	90.33516	9.34221	1.56E+00	31.3386	0.00E+00								
cast91	52	73.796	9.5404	32.8949	91.05352	9.33842	1.44E+00	31.3609	0.00E+00								
cast99	1	1.912	10.4202	27.284	91.63122	9.15068	1.95E+03	30.4919	0.00E+00								
cast99	2	3.363	10.3293	33.3135	91.0818	9.20003	1.26E+03	30.7869	0.00E+00								
cast99	3	4.739	10.2732	28.1962	90.51339	9.20673	9.24E+02	30.7852	0.00E+00								
cast99	4	6.122	10.1633	28.9716	91.02309	9.22124	7.15E+02	30.7636	0.00E+00								
cast99	5	7.513	10.0493	30.4243	92.10467	9.24342	5.44E+02	30.7622	0.00E+00								
cast99	6	8.939	9.9462	30.7907	93.05164	9.26329	4.22E+02	30.8013	0.00E+00								
cast99	7	10.365	9.8681	31.0018	93.5629	9.28065	3.31E+02	30.8515	0.00E+00								
cast99	8	11.779	9.8257	31.1152	93.60911	9.29337	2.70E+02	30.8901	0.00E+00								
cast99	9	13.197	9.8026	31.1191	93.49563	9.30045	2.19E+02	30.9044	0.00E+00								
cast99	10	14.63	9.7824	31.4515	93.51664	9.30483	1.77E+02	30.9071	0.00E+00								
cast99	11	16.098	9.7628	31.4231	93.52938	9.30875	1.46E+02	30.9132	0.00E+00								
cast99	12	17.563	9.752	31.5432	93.6379	9.31206	1.22E+02	30.9214	0.00E+00								
cast99	13	19.054	9.7457	31.575	93.58421	9.31429	1.01E+02	30.9212	0.00E+00								
cast99	14	20.539	9.7405	31.6278	93.38528	9.31575	8.46E+01	30.9159	0.00E+00								
cast99	15	21.974	9.7335	31.6347	93.11606	9.31713	7.07E+01	30.9098	0.00E+00								
cast99	16	23.421	9.7257	31.7354	92.94323	9.31858	5.89E+01	30.9101	0.00E+00								
cast99	17	24.884	9.7181	31.7086	92.99772	9.31995	4.93E+01	30.9149	0.00E+00								
cast99	18	26.349	9.7134	31.6791	93.0551	9.32114	4.12E+01	30.9196	0.00E+00								
cast99	19	27.786	9.7093	31.7922	93.05032	9.32212	3.47E+01	30.9192	0.00E+00								
cast99	20	29.209	9.7019	31.8952	92.6864	9.3233	2.91E+01	30.9137	0.00E+00								
cast99	21	30.597	9.6934	31.9211	91.83308	9.32474	2.43E+01	30.9152	0.00E+00								
cast99	22	31.95	9.687	31.9354	90.84352	9.32613	2.02E+01	30.9217	0.00E+00								
cast99	23	33.311	9.6818	31.9308	90.42128	9.32702	1.69E+01	30.9292	0.00E+00								
cast99	24	34.901	9.68	31.9268	90.87459	9.32716	1.44E+01	30.9472	0.00E+00								
cast99	25	36.637	9.6787	32.0836	91.79888	9.32658	1.22E+01	30.9563	0.00E+00								
cast99	26	38.155	9.6741	32.5741	91.94818	9.32722	1.05E+01	30.9593	0.00E+00								
cast99	27	39.576	9.6691	32.5783	91.71998	9.32768	9.11E+00	30.9635	0.00E+00								
cast99	28	40.995	9.6553	32.2974	91.81607	9.32745	7.83E+00	30.9925	0.00E+00								
cast99	29	42.431	9.6454	32.502	91.96352	9.32862	6.72E+00	31.0206	0.00E+00								
cast99	30	43.881	9.6427	32.3909	91.96548	9.32973	5.80E+00	31.0285	0.00E+00								
cast99	31	45.362	9.6421	32.2929	91.9376	9.32995	5.03E+00	31.0309	0.00E+00								
cast99	32	46.86	9.6427	32.2033	91.98963	9.33004	4.41E+00	31.0299	0.00E+00								
cast99	33	48.371	9.6425	32.1964	92.16349	9.33005	3.90E+00	31.0282	0.00E+00								
cast99	34	49.889	9.6407	32.2071	92.33292	9.33011	3.48E+00	31.0287	0.00E+00								
cast99	35	51.373	9.6341	32.4201	92.41347	9.3304	3.15E+00	31.0313	0.00E+00								
cast99	36	52.828	9.6048	32.353	92.4354	9.32995	2.86E+00	31.0856	0.00E+00								
cast99	37	54.252	9.5888	32.3393	92.471	9.33313	2.62E+00	31.1224	0.00E+00								
cast99	38	55.672	9.5807	32.4917	92.46768	9.33462	2.42E+00	31.1428	0.00E+00								
cast99	39	57.111	9.577	32.3334	92.36773	9.33563	2.26E+00	31.1514	0.00E+00								
cast99	40	58.544	9.5777	32.1672	92.27067	9.33615	2.12E+00	31.1513	0.00E+00								
cast99	41	60.013	9.5762	32.2868	92.20726	9.33588	2.01E+00	31.153	0.00E+00								
cast99	42	61.53	9.5726	32.4283	92.27042	9.33582	1.93E+00	31.162	0.00E+00								
cast99	43	63.043	9.5692	32.689	92.31527	9.33618	1.86E+00	31.1701	0.00E+00								
cast99	44	64.488	9.5706	32.4384	92.34727	9.33672	1.80E+00	31.1689	0.00E+00								
cast99	45	65.888	9.5721	32.3024	92.27558	9.33679	1.75E+00	31.1608	0.00E+00								
cast99	46	67.285	9.5694	32.3468	92.28159	9.33656	1.71E+00	31.161	0.00E+00								
cast99	47	68.687	9.5662	32.3685	92.21421	9.33685	1.68E+00	31.1689	0.00E+00								
cast99	48	70.079	9.5657	32.3527	92.16993	9.33733	1.66E+00	31.1698	0.00E+00								
cast99	49	71.423	9.5657	32.4458	91.57122	9.33736	1.64E+00	31.1705	0.00E+00								
cast99	50	72.632	9.5653	32.6624	89.96331	9.33723	1.62E+00	31.1727	0.00E+00								
cast99	51	73.649	9.5646	32.559	87.33921	9.33731	1.61E+00	31.1726	0.00E+00								
cast99	52	74.509	9.5759	32.3324	83.37493	9.33675	1.61E+00	31.1857	0.00E+00								
cast102	1	1.717	10.6813	32.2963	90.03887	9.10907	3.21E+02	30.0133	0.00E+00								
cast102	2	2.976	10.5622	27.9164	83.37903	9.16922	2.26E+02	30.4606	0.00E+00								
cast102	3	4.431	10.5618	30.1604	81.60334	9.16683	2.81E+02	30.6589	0.00E+00								
cast102	4	5.938	10.5343	30.3702	85.77404	9.17404	2.77E+02	30.5455	0.00E+00								
cast102	5	7.292	10.464	30.4042	84.87829	9.18474	2.52E+02	30.5325	0.00E+00								
cast102	6	8.781	10.4005	30.5008	81.58232	9.1879	2.14E+02	30.7328	0.00E+00								
cast102	7	10.361	10.1949	30.6731	83.60514	9.21276	1.89E+02	30.7075	0.00E+00								
cast102	8	11.842	10.0298	30.7638	88.43847	9.24807	1.64E+02	30.8362	0.00E+00								
cast102	9	13.531	9.9375	30.7875	93.75816	9.2684	1.40E+02	30.9356	0.00E+00								
cast102	10	14.974	9.87	30.8	95.43967	9.28313	1.23E+02	30.8779	0.00E+00								
cast102	11	16.295	9.837	31.0622	95.25359	9.29127	1.07E+02	30.9282	0.00E+00								
cast102	12	17.647	9.815	31.0147	94.46084	9.29516	9.04E+01	30.9584	0.00E+00								
cast102	13	19.063	9.8004	30.9825	93.84305	9.29804	7.61E+01	30.9849	0.00E+00								
cast102	14	20.501	9.7943	31.1693	93.7503	9.29964	6.46E+01	31.0004	0.00E+00								
cast102	15	21.981	9.7904	31.53	93.86779	9.29962	5.52E+01	31.0216	0.00E+00								
cast102	16	23.471	9.7876	31.3891	93.72427	9.29986	4.73E+01	31.0289	0.00E+00								
cast102	17	24.898	9.7772	31.3296	93.22735	9.29949	4.01E+01	31.0445	0.00E+00								
cast102	18	26.337	9.7542	31.5759	92.5502	9.3002	3.35E+01	31.0789	0.00E+00								
cast102	19	27.787	9.7282	31.4539	92.27259	9.30343	2.78E+01	31.1081	0.00E+00								
cast102	20	29.248	9.7156	31.2821	92.53961	9.30705	2.35E+01	31.137	0.00E+00								
cast102	21	30.758	9.7181	31.8362	93.13446	9.30748	2.03E+01	31.1575	0.00E+00								
cast102	22	32.238	9.7265	31.8866	93.3315	9.30591	1.75E+01	31.1652	0.00E+00								
cast102	23	33.661	9.7311	31.7121	93.16296	9.30404	1.49E+01	31.1706	0.00E+00								
cast102	24	35.089	9.7294	31.8385	92.73791	9.30402	1.26E+01	31.1581	0.00E+00								
cast102	25	36.535	9.7202	31.9888	92.20148	9.30297	1.06E+01	31.1832	0.00E+00								
cast102	26	38.024	9.6931	31.5787	92.12409	9.30534	9.06E+00	31.2051	0.00E+00								
cast102	27	39.507	9.6597	31.3358	92.20348	9.30903	7.83E+00	31.2229	0.00E+00								
cast102	28	40.981	9.6165	31.6195	92.18067	9.31536	6.87E+00	31.2556	0.00E+00								
cast102	29	42.453	9.5792	31.6803	91.86557	9.32118	6.04E+00	31.2858	0.00E+00								
cast102	30	43.912	9.5369	31.7309	91.5138	9.32825	5.34E+00	31.3173	0.00E+00								
cast102	31	45.383	9.5016	31.8065	91.39075	9.33431	4.76E+00	31.3483	0.00E+00								
cast102	32	46.86	9.4692	31.7122	91.60869	9.34052	4.27E+00	31.3728	0.00E+00								
cast102	33	48.302	9.4588	31.6562	91.86308	9.34479	3.85E+00	31.3916	0.00E+00								
cast102	34	49.765	9.4652	31.7034	91.80321	9.34543	3.49E+00	31.3971	0.00E+00								
cast102	35	51.265	9.4704	31.7628	91.60918	9.34457	3.19E+00	31.3895	0.00E+00								
cast102	36	52.769	9.4737	31.8008	91.64604	9.34378	2.95E+00	31.3855	0.00E+00								
cast102	37	54.221	9.4695	31.7798	91.82832	9.34364	2.76E+00	31.3813	0.00E+00								
cast102	38	55.657	9.4407	31.7771	91.70137	9.34532	2.58E+00	31.375	0.00E+00								
cast102	39	57.117	9.4258	32.0036	91.4294	9.35061	2.42E+00	31.3976	0.00E+00								
cast102	40	58.572	9.4225	32.1319	91.30565	9.35219	2.29E+00	31.4053	0.00E+00								
cast102	41	60.01	9.4216	32.246	91.47587	9.35272	2.18E+00	31.407	0.00E+00								
cast102	42	61.446	9.4261	31.9284	91.38094	9.35278	2.09E+00	31.409	0.00E+00								
cast102	43	62.875	9.4233	32.0872	90.69849	9.35208	2.01E+00	31.4038	0.00E+00								
cast102	44	64.314	9.4121	32.2737	89.9178	9.35303	1.94E+00	31.4074	0.00E+00								
cast102	45	65.835	9.407	32.0438	90.13284	9.35471	1.88E+00	31.4186	0.00E+00								
cast102	46	67.418	9.4019	31.8582	91.06614	9.35526	1.83E+00	31.4216	0.00E+00								
cast102	47	68.926	9.3969	31.7101	91.41867	9.35617	1.78E+00	31.4225	0.00E+00								
cast102	48	70.339	9.384	32.1587	90.94672	9.35756	1.75E+00	31.4204	0.00E+00								
cast102	49	71.711	9.3764	32.2058	90.04195	9.35984	1.72E+00	31.4294	0.00E+00								
cast102	50	73.089	9.3757	32.0951	89.56306	9.36057	1.69E+00	31.4334	0.00E+00								
cast102	51	74.579	9.3727	32.1284	89.74425	9.36091	1.67E+00	31.4351	0.00E+00								
cast102	52	76.115	9.3729	32.1995	90.43415	9.3611	1.66E+00	31.4387	0.00E+00								
cast102	53	77.64	9.3691	32.3342	90.86717	9.36115	1.64E+00	31.4372	0.00E+00								
cast102	54	79.105	9.3635	31.9325	90.97481	9.3623	1.62E+00	31.4376	0.00E+00								
cast102	55	80.524	9.3613	32.0267	90.93914	9.36312	1.61E+00	31.4397	0.00E+00								
cast102	56	81.914	9.3604	32.1509	90.93315	9.36348	1.60E+00	31.4391	0.00E+00								
cast102	57	83.286	9.3596	32.14	90.68918	9.3636	1.59E+00	31.4394	0.00E+00								
cast102	58	84.549	9.3581	32.2452	89.5411	9.36386	1.58E+00	31.439	0.00E+00								
cast102	59	85.668	9.3575	32.4796	87.98609	9.36408	1.58E+00	31.4396	0.00E+00								
cast102	60	86.65	9.3894	31.9785	85.05612	9.35827	3.64E+00	31.4705	0.00E+00								
cast109	1	2.43	10.7819	36.6396	90.72869	9.13743	5.82E+02	29.8615	0.00E+00								
cast109	2	3.459	10.6745	28.7506	87.26571	9.16531	3.01E+02	30.0536	0.00E+00								
cast109	3	4.715	10.5019	26.912	86.3281	9.18032	2.31E+02	30.2021	0.00E+00								
cast109	4	6.089	10.4011	28.8127	87.80104	9.20098	1.78E+02	30.3721	0.00E+00								
cast109	5	7.439	10.3306	30.6622	89.76501	9.21302	1.47E+02	30.4613	0.00E+00								
cast109	6	8.834	10.0905	30.8275	91.26782	9.22625	1.22E+02	30.5597	0.00E+00								
cast109	7	10.261	9.8297	30.7854	92.38891	9.26384	1.04E+02	30.8308	0.00E+00								
cast109	8	11.726	9.7074	30.99	92.93598	9.29862	9.01E+01	31.0395	0.00E+00								
cast109	9	13.207	9.6584	31.0919	93.14345	9.3144	7.81E+01	31.1295	0.00E+00								
cast109	10	14.666	9.6336	31.3777	92.92896	9.3204	6.79E+01	31.1538	0.00E+00								
cast109	11	16.085	9.6136	31.3853	92.76717	9.32449	5.87E+01	31.1679	0.00E+00								
cast109	12	17.571	9.602	31.4201	92.65859	9.3272	5.05E+01	31.1835	0.00E+00								
cast109	13	19.047	9.5859	31.4442	92.62223	9.32963	4.36E+01	31.1858	0.00E+00								
cast109	14	20.5	9.5774	31.4573	92.68497	9.33228	3.75E+01	31.1917	0.00E+00								
cast109	15	21.96	9.562	31.2792	92.70526	9.33407	3.21E+01	31.1916	0.00E+00								
cast109	16	23.446	9.5493	31.2975	92.61327	9.33711	2.75E+01	31.1996	0.00E+00								
cast109	17	24.906	9.5465	31.345	92.46253	9.33907	2.35E+01	31.2032	0.00E+00								
cast109	18	26.36	9.5429	31.3643	92.26111	9.33945	2.00E+01	31.2025	0.00E+00								
cast109	19	27.834	9.5389	31.5347	92.14212	9.34039	1.70E+01	31.2024	0.00E+00								
cast109	20	29.299	9.5374	31.8516	92.18172	9.34102	1.45E+01	31.2028	0.00E+00								
cast109	21	30.742	9.5336	31.6621	92.23366	9.34142	1.23E+01	31.2006	0.00E+00								
cast109	22	32.177	9.5309	31.4846	92.3371	9.34221	1.05E+01	31.2021	0.00E+00								
cast109	23	33.611	9.5298	31.4817	92.19589	9.3426	9.04E+00	31.2031	0.00E+00								
cast109	24	35.037	9.5282	31.4517	92.02577	9.34292	7.79E+00	31.2023	0.00E+00								
cast109	25	36.335	9.527	31.9713	-9.99E-29	9.34326	6.75E+00	31.2011	0.00E+00								
cast109	26	37.545	9.5255	31.9808	-9.99E-29	9.34355	5.85E+00	31.201	0.00E+00								
cast109	27	38.57	9.5209	31.711	-9.99E-29	9.3438	5.11E+00	31.2026	0.00E+00								
cast109	28	39.357	9.515	31.728	-9.99E-29	9.34457	4.45E+00	31.2078	0.00E+00								
