Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	tran [v]	flour [v]
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	50	49.527	24.471	31.5798	74.74842	7.08389	8.8083	4.129	0.1634
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	51	50.517	24.4742	31.5822	74.62116	7.07305	8.8	4.1278	0.1462
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	52	51.507	24.4773	31.5846	74.63042	7.07523	8.7912	4.1212	0.1709
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	53	52.498	24.4779	31.585	74.61106	7.07356	8.7901	4.1279	0.1367
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	54	53.488	24.4782	31.5851	74.50614	7.06384	8.7887	4.1297	0.1388
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	55	54.479	24.4798	31.5863	74.56325	7.06984	8.7846	4.1109	0.1392
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	56	55.469	24.4867	31.5914	74.43301	7.06038	8.7651	4.1211	0.1553
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	57	56.459	24.4934	31.5969	74.33816	7.0536	8.7497	4.1326	0.1437
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	58	57.45	24.4945	31.5977	74.31105	7.05153	8.7463	4.129	0.144
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	59	58.44	24.4962	31.5989	74.23118	7.04469	8.7413	4.1291	0.1342
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	60	59.43	24.4985	31.6006	74.16056	7.03896	8.7347	4.1325	0.1264
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	61	60.421	24.506	31.6064	74.12024	7.03797	8.7153	4.1214	0.1439
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	62	61.411	24.5098	31.6095	74.0746	7.03496	8.7061	4.1396	0.1191
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	63	62.401	24.5118	31.611	73.99873	7.02848	8.7012	4.1398	0.1222
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	64	63.392	24.513	31.612	74.01869	7.03078	8.6983	4.1371	0.1285
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	65	64.382	24.5131	31.6121	74.04904	7.03373	8.6979	4.1417	0.1389
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	66	65.373	24.5134	31.6122	74.05826	7.03473	8.6971	4.1367	0.1159
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	67	66.363	24.5137	31.6125	74.0731	7.0363	8.696	4.1367	0.1169
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	68	67.353	24.5152	31.6135	74.0505	7.03477	8.6918	4.1423	0.133
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	69	68.343	24.5179	31.6151	73.9176	7.02366	8.6818	4.1393	0.146
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	70	69.334	24.5301	31.6228	73.61361	7.00091	8.641	4.1421	0.1151
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	71	70.324	24.5458	31.6345	73.45591	6.9923	8.5975	4.1442	0.1227
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	72	71.314	24.5509	31.6382	73.29556	6.97924	8.5825	4.1504	0.1193
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	73	72.305	24.5569	31.6432	73.29823	6.98147	8.5686	4.1509	0.1219
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	74	73.295	24.5565	31.6428	73.27212	6.97894	8.569	4.1509	0.1183
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	75	74.286	24.5563	31.6425	73.31595	6.98315	8.5689	4.1432	0.1159
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	76	75.276	24.5567	31.6424	73.32661	6.98457	8.5663	4.1427	0.111
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	77	76.266	24.5576	31.6433	73.27648	6.97999	8.5648	4.1477	0.1193
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	78	77.256	24.565	31.6484	73.04475	6.96128	8.5422	4.1507	0.1098
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	79	78.247	24.5778	31.6576	72.87666	6.95083	8.5043	4.1423	0.1024
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	80	79.237	24.586	31.662	72.73253	6.94197	8.4721	4.1484	0.0983
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	81	80.227	24.5956	31.6677	72.56455	6.93122	8.437	4.1485	0.1031
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	82	81.217	24.6026	31.6725	72.49417	6.92774	8.4151	4.1454	0.0993
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	83	82.208	24.6154	31.6822	72.25349	6.90982	8.3801	4.1448	0.114
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	84	83.198	24.6271	31.6901	71.9422	6.88566	8.3422	4.1465	0.1116
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	85	84.188	24.6373	31.6956	71.76417	6.87461	8.3024	4.1501	0.1101
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	86	85.178	24.6455	31.7007	71.55823	6.85914	8.2737	4.1458	0.0995
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	87	86.169	24.6539	31.7038	71.25891	6.83669	8.2329	4.1509	0.0917
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	88	87.159	24.6769	31.7175	70.8664	6.81163	8.1481	4.1522	0.093
6	7	c	9/8/2004	2:13	-152.015	59.05167	202	89	88.149	24.7092	31.7372	70.64312	6.80762	8.0305	4.1535	0.0881
