Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	101	7.13	0.5755	100.031	24.8784	31.7943
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	102	7.1299	0.5728	101.021	24.8786	31.7945
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	1	9.9748	0.848	0.991	24.09	31.3277
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	2	9.9198	0.9405	1.981	24.1026	31.3324
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	3	9.9048	0.9858	2.972	24.1051	31.3324
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	4	9.8618	1.0237	3.962	24.1115	31.3317
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	5	9.838	1.0272	4.953	24.1142	31.3301
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	6	9.7408	1.0103	5.944	24.1279	31.3276
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	7	9.5973	0.9377	6.934	24.1476	31.3235
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	8	9.5533	0.8719	7.925	24.1556	31.3247
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	9	9.5467	0.8768	8.916	24.156	31.3238
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	10	9.5048	0.8902	9.906	24.1631	31.3244
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	11	9.3731	0.8457	10.897	24.193	31.3362
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	12	9.2253	0.8036	11.887	24.2265	31.3495
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	13	9.1564	0.7522	12.878	24.2435	31.3576
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	14	9.1174	0.7804	13.869	24.2515	31.3602
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	15	8.9537	0.7876	14.859	24.2899	31.3772
