Latitude,Longitude,,hh,mm,ss.s,YYYY,MM,DD,Rec,Type,DstMark,Ang,DstLand,Dp,Spp  ,Numbe,Bin        ,Distance   ,Angle      ,Behavior   ,Comment1   ,Comment2   ,Scan Intvl ,OnOffSurvy ,Transect   ,Ice  ,Percn,Obsr ,Glare,Fog  ,Seas ,ObsCo,Wx   ,Ves  ,SryDs
59.311001,152.06517,5.6448E-08,17,45,37.7,2021,5,1,2181,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311165,152.06517,2.6896E-08,17,45,57.7,2021,5,1,2182,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311501,152.065338,1.4112E-07,17,46,17.7,2021,5,1,2183,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311668,152.065491,5.1298E-08,17,46,37.8,2021,5,1,2184,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311832,152.065491,2.6896E-08,17,46,57.7,2021,5,1,2185,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312004,152.065674,6.3073E-08,17,47,17.7,2021,5,1,2186,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312168,152.065674,2.6896E-08,17,47,37.7,2021,5,1,2187,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.3125,152.065842,1.38448E-07,17,47,57.7,2021,5,1,2188,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312832,152.065842,1.10224E-07,17,48,17.7,2021,5,1,2189,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312996,152.065994,5E-08,17,48,37.7,2021,5,1,2190,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313168,152.065994,2.9584E-08,17,48,57.8,2021,5,1,2191,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313332,152.065994,2.6896E-08,17,49,17.7,2021,5,1,2192,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313663,152.066162,1.37785E-07,17,49,37.7,2021,5,1,2193,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314331,152.066666,7.0024E-07,17,49,57.8,2021,5,1,2194,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314663,152.068665,4.10623E-06,17,50,17.8,2021,5,1,2195,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314663,152.069504,7.03921E-07,17,50,25.8,2021,5,1,2196,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,START TRAN ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314663,152.070831,1.76093E-06,17,50,37.8,2021,5,1,2197,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314331,152.07283,4.10623E-06,17,50,57.8,2021,5,1,2198,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314167,152.074997,4.72278E-06,17,51,17.8,2021,5,1,2199,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313999,152.077164,4.72411E-06,17,51,37.8,2021,5,1,2200,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313835,152.078339,1.40752E-06,17,51,49.8,2021,5,1,2201,USER ,0,0,,0,TUPU ,1,0,           ,           ,WATER      ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313835,152.079163,6.78976E-07,17,51,57.8,2021,5,1,2202,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313663,152.081329,4.72114E-06,17,52,17.8,2021,5,1,2203,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313332,152.083328,4.10556E-06,17,52,37.8,2021,5,1,2204,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312996,152.085342,4.16909E-06,17,52,57.8,2021,5,1,2205,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.3125,152.08699,2.96192E-06,17,53,17.8,2021,5,1,2206,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312168,152.088165,1.49085E-06,17,53,31.8,2021,5,1,2207,USER ,0,0,,0,BLKI ,1,           ,           ,           ,SCAN       ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311832,152.088669,3.66912E-07,17,53,37.8,2021,5,1,2208,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311337,152.090164,2.48005E-06,17,53,57.8,2021,5,1,2209,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311337,152.091003,7.03921E-07,17,54,5.8,2021,5,1,2210,USER ,0,0,,0,PALO ,1,           ,           ,           ,FLYING     ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311337,152.092331,1.76358E-06,17,54,17.8,2021,5,1,2211,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311501,152.094498,4.72278E-06,17,54,37.8,2021,5,1,2212,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311501,152.096344,3.40772E-06,17,54,57.8,2021,5,1,2213,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311501,152.096497,2.3409E-08,17,54,59.8,2021,5,1,2214,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,END TRAN   ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311832,152.097,3.6257E-07,17,55,17.8,2021,5,1,2215,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312004,152.097168,5.7808E-08,17,55,37.8,2021,5,1,2216,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312336,152.097336,1.38448E-07,17,55,57.8,2021,5,1,2217,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312664,152.097488,1.30688E-07,17,56,19.8,2021,5,1,2218,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312832,152.097488,2.8224E-08,17,56,39.8,2021,5,1,2219,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313168,152.097672,1.46752E-07,17,56,59.8,2021,5,1,2220,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313332,152.097672,2.6896E-08,17,57,19.8,2021,5,1,2221,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313663,152.097839,1.3745E-07,17,57,39.8,2021,5,1,2222,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313835,152.097992,5.2993E-08,17,57,59.8,2021,5,1,2223,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313999,152.097992,2.6896E-08,17,58,19.8,2021,5,1,2224,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314331,152.097992,1.10224E-07,17,58,39.8,2021,5,1,2225,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314503,152.097992,2.9584E-08,17,58,59.8,2021,5,1,2226,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314663,152.09816,5.3824E-08,17,59,19.8,2021,5,1,2227,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314999,152.09816,1.12896E-07,17,59,39.8,2021,5,1,2228,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.31517,152.09816,2.9241E-08,17,59,59.8,2021,5,1,2229,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.315331,152.098343,5.941E-08,18,0,19.8,2021,5,1,2230,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.315502,152.098343,2.9241E-08,18,0,39.8,2021,5,1,2231,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.315838,152.098495,1.36E-07,18,0,59.8,2021,5,1,2232,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.315998,152.098495,2.56E-08,18,1,19.8,2021,5,1,2233,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.316334,152.098663,1.4112E-07,18,1,39.8,2021,5,1,2234,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.316666,152.098663,1.10224E-07,18,1,59.8,2021,5,1,2235,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.31683,152.098663,2.6896E-08,18,2,19.8,2021,5,1,2236,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.317162,152.098831,1.38448E-07,18,2,39.8,2021,5,1,2237,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.317333,152.098831,2.9241E-08,18,2,59.8,2021,5,1,2238,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.317497,152.098831,2.6896E-08,18,3,19.8,2021,5,1,2239,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.317829,152.098831,1.10224E-07,18,3,39.8,2021,5,1,2240,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.318001,152.098831,2.9584E-08,18,3,59.8,2021,5,1,2241,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.318165,152.098831,2.6896E-08,18,4,19.8,2021,5,1,2242,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.318336,152.098831,2.9241E-08,18,4,39.8,2021,5,1,2243,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.318497,152.098831,2.5921E-08,18,4,59.8,2021,5,1,2244,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.318832,152.098831,1.12225E-07,18,5,19.8,2021,5,1,2245,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.319004,152.098831,2.9584E-08,18,5,39.8,2021,5,1,2246,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.319164,152.098831,2.56E-08,18,5,59.8,2021,5,1,2247,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.3195,152.099014,1.46385E-07,18,6,19.8,2021,5,1,2248,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.319668,152.099167,5.1633E-08,18,6,27.8,2021,5,1,2249,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,START TRAN ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.319832,152.09967,2.79905E-07,18,6,39.8,2021,5,1,2250,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.3195,152.101334,2.87912E-06,18,7,1.8,2021,5,1,2251,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.319164,152.10318,3.52061E-06,18,7,21.8,2021,5,1,2252,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.318832,152.104828,2.82613E-06,18,7,41.8,2021,5,1,2253,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.318336,152.106491,3.01159E-06,18,8,1.8,2021,5,1,2254,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.318001,152.108337,3.51994E-06,18,8,21.8,2021,5,1,2255,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.317497,152.110001,3.02291E-06,18,8,41.8,2021,5,1,2256,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.317162,152.111832,3.46479E-06,18,9,1.8,2021,5,1,2257,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.317001,152.112503,4.76162E-07,18,9,9.8,2021,5,1,2258,USER ,0,0,,0,TUPU ,2,           ,           ,           ,FLYING     ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.316666,152.113495,1.09629E-06,18,9,21.8,2021,5,1,2259,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.31617,152.115005,2.52612E-06,18,9,41.8,2021,5,1,2260,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.315666,152.116669,3.02291E-06,18,10,1.8,2021,5,1,2261,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.31517,152.118164,2.48104E-06,18,10,21.8,2021,5,1,2262,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314503,152.119659,2.67991E-06,18,10,41.8,2021,5,1,2263,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313999,152.121338,3.07306E-06,18,11,1.8,2021,5,1,2264,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313499,152.122833,2.48503E-06,18,11,21.8,2021,5,1,2265,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312996,152.124496,3.01858E-06,18,11,41.8,2021,5,1,2266,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.3125,152.125992,2.48403E-06,18,12,1.8,2021,5,1,2267,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312004,152.127502,2.52612E-06,18,12,21.8,2021,5,1,2268,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311668,152.128662,1.4585E-06,18,12,35.8,2021,5,1,2269,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,END TRAN   ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.311832,152.128998,1.39792E-07,18,12,41.8,2021,5,1,2270,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312004,152.129669,4.79825E-07,18,13,1.8,2021,5,1,2271,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312336,152.129837,1.38448E-07,18,13,21.8,2021,5,1,2272,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312664,152.12999,1.30993E-07,18,13,41.8,2021,5,1,2273,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.312832,152.130157,5.6113E-08,18,14,1.8,2021,5,1,2274,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313168,152.130341,1.46752E-07,18,14,21.8,2021,5,1,2275,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313499,152.130341,1.09561E-07,18,14,41.8,2021,5,1,2276,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313835,152.130508,1.40785E-07,18,15,1.8,2021,5,1,2277,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.313999,152.130508,2.6896E-08,18,15,21.8,2021,5,1,2278,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314167,152.130661,5.1633E-08,18,15,41.8,2021,5,1,2279,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314503,152.130829,1.4112E-07,18,16,1.8,2021,5,1,2280,USER ,0,0,,0,GWGU ,1,           ,           ,           ,FLYING     ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314503,152.130829,0,18,16,1.8,2021,5,1,2281,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314503,152.130829,0,18,16,5.8,2021,5,1,2282,USER ,0,0,,0,BLKI ,1,           ,           ,           ,FLYING     ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314663,152.130829,2.56E-08,18,16,21.8,2021,5,1,2283,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314835,152.130829,2.9584E-08,18,16,41.8,2021,5,1,2284,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.314999,152.131012,6.0385E-08,18,16,49.8,2021,5,1,2285,USER ,0,0,,0,TUPU ,1,           ,           ,           ,FLYING     ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.31517,152.131012,2.9241E-08,18,17,1.8,2021,5,1,2286,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.315331,152.131012,2.5921E-08,18,17,21.8,2021,5,1,2287,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.315502,152.131165,5.265E-08,18,17,43.8,2021,5,1,2288,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.315666,152.131165,2.6896E-08,18,18,3.8,2021,5,1,2289,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.315838,152.131165,2.9584E-08,18,18,23.8,2021,5,1,2290,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.31617,152.131332,1.38113E-07,18,18,43.8,2021,5,1,2291,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.316334,152.131332,2.6896E-08,18,18,55.8,2021,5,1,2292,USER ,0,0,,0,BLKI ,3,           ,           ,           ,FLYING     ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.316334,152.131332,0,18,19,1.8,2021,5,1,2293,USER ,0,0,,0,GWGU ,1,           ,           ,           ,FLYING     ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
59.316334,152.131332,0,18,19,3.8,2021,5,1,2294,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T3         ,NONE ,0,MRENN,2,N    ,1,GOOD ,1,SPIRI,300
