Cruise	Station	Type	mon/day/yr	hh:mm	Lon (°E)	Lat (°N)	Bot. Depth [m]	Pressure 	Temp [c]	PAR	Flourometer [v]	Transmissometer [v]	Oxygen [v]	Depth [m]	Salinity [PSU]	Density [sigma]	Oxygen [mg/l]	Oxygen [% sat]
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	37	11.5499	5.81E-02	0.3139	2.8203	3.3706	36.649	29.76	22.6041	8.71664	96.60323
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	38	11.5314	5.79E-02	0.3186	2.7991	3.3658	37.639	29.7855	22.6271	8.70472	96.44802
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	39	11.4348	5.78E-02	0.3006	2.8444	3.3474	38.63	29.9289	22.7554	8.65803	95.81667
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	40	11.2111	5.78E-02	0.2939	2.8525	3.3318	39.62	30.2219	23.0219	8.63421	95.26624
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	41	11.0543	5.79E-02	0.3016	2.7821	3.3243	40.611	30.412	23.1968	8.62962	95.00499
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	42	10.923	5.79E-02	0.311	2.6467	3.3147	41.601	30.5669	23.3398	8.61595	94.6759
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	43	10.8247	5.79E-02	0.3278	2.0307	3.313	42.592	30.675	23.4407	8.62348	94.62011
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	44	10.8065	5.79E-02	0.3326	1.7791	3.3128	43.582	30.6908	23.4561	8.62619	94.62147
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	45	10.8066	5.79E-02	0.3301	1.7907	3.3122	44.573	30.6897	23.4552	8.62556	94.61403
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	46	10.8063	5.81E-02	0.3342	1.8074	3.312	45.563	30.6892	23.4549	8.62639	94.62237
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	47	10.8067	5.80E-02	0.3314	1.753	3.3112	46.553	30.6885	23.4544	8.62474	94.60466
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	48	10.8109	5.80E-02	0.3291	1.7924	3.3128	47.544	30.6873	23.4528	8.63041	94.67485
29	8	C	7/29/2005	17:02	-152.438333	59.87333	54	47	10.8284	5.95E-02	0.3284	1.5096	3.3133	46.553	30.6916	23.453	8.62743	94.68072
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	2	12.724	2.30E+02	0.347	3.242	3.4144	1.981	28.7455	21.6049	8.65778	97.77131
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	3	12.3959	2.03E+02	0.3563	3.3893	3.3762	2.972	29.0749	21.9202	8.58177	96.43629
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	4	11.502	1.67E+02	0.3661	3.5769	3.3647	3.962	29.9364	22.7485	8.6585	95.96478
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	5	11.1166	1.38E+02	0.3794	3.6972	3.3524	4.953	30.3101	23.1062	8.67008	95.51861
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	6	10.8017	1.31E+02	0.3774	3.7901	3.3476	5.944	30.6419	23.4181	8.69492	95.33572
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	7	10.528	1.12E+02	0.3753	3.8805	3.3435	6.934	30.9002	23.6654	8.71889	95.18267
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	8	10.4656	1.03E+02	0.3752	3.8902	3.3394	7.925	30.9623	23.7243	8.71493	95.04643
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	9	10.4032	8.83E+01	0.3847	3.9068	3.3352	8.915	31.0161	23.7767	8.71136	94.90925
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	10	10.3868	7.92E+01	0.405	3.9055	3.3339	9.906	31.0269	23.7878	8.71099	94.87759
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	11	10.3861	6.78E+01	0.3798	3.9079	3.3324	10.896	31.0276	23.7885	8.70741	94.83745
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	12	10.3827	5.67E+01	0.3931	3.9097	3.3308	11.887	31.0284	23.7897	8.70412	94.79503
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	13	10.3744	4.98E+01	0.3947	3.9142	3.3265	12.878	31.0352	23.7964	8.69288	94.65959
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	14	10.3368	4.32E+01	0.3846	3.9197	3.3239	13.868	31.0703	23.83	8.6906	94.57726
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	15	10.2971	3.69E+01	0.3996	3.928	3.3152	14.859	31.1072	23.8654	8.66944	94.28657
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	16	10.2308	3.29E+01	0.4071	3.9358	3.3087	15.849	31.1734	23.9279	8.6585	94.06951
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	17	10.18	2.87E+01	0.4117	3.9474	3.3052	16.84	31.2233	23.9752	8.65516	93.9576
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	18	10.1658	2.49E+01	0.4126	3.9506	3.3026	17.83	31.2345	23.9864	8.65012	93.88029
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	19	10.164	2.21E+01	0.4269	3.9466	3.2993	18.821	31.2368	23.9885	8.6409	93.77768
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	20	10.1613	1.90E+01	0.3934	3.9474	3.296	19.811	31.2386	23.9903	8.63213	93.67799
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	21	10.1569	1.69E+01	0.3986	3.9508	3.2939	20.802	31.2432	23.9947	8.62719	93.61792
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	22	10.1104	1.48E+01	0.4319	3.9524	3.2936	21.792	31.2944	24.0422	8.63294	93.61468
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	23	10.0858	1.29E+01	0.4442	3.9445	3.2948	22.783	31.3221	24.0679	8.64079	93.66529
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	24	10.0632	1.14E+01	0.4542	3.9499	3.2949	23.773	31.3489	24.0925	8.64502	93.68037
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	25	10.0598	9.93E+00	0.4518	3.952	3.293	24.764	31.3534	24.0965	8.64041	93.62593
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	26	10.0481	8.53E+00	0.4467	3.9463	3.2912	25.754	31.368	24.1099	8.63743	93.57801
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	27	10.0466	7.62E+00	0.4357	3.9522	3.2919	26.745	31.3721	24.1134	8.64066	93.6123
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	28	10.0466	6.57E+00	0.4644	3.9562	3.2926	27.735	31.3709	24.1125	8.64412	93.64905
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	29	10.0469	5.83E+00	0.4503	3.9528	3.2884	28.726	31.3722	24.1134	8.63186	93.51769
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	30	10.0457	5.15E+00	0.4381	3.9534	3.2847	29.716	31.3711	24.1128	8.62146	93.40189
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	31	10.046	4.54E+00	0.4416	3.9564	3.2894	30.706	31.3718	24.1133	8.63763	93.5782
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	32	10.0455	4.00E+00	0.4502	3.9554	3.2903	31.697	31.3732	24.1145	8.6416	93.62096
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	33	10.0461	3.56E+00	0.4457	3.9598	3.2908	32.687	31.3737	24.1148	8.64439	93.65268
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	34	10.045	3.10E+00	0.4435	3.9568	3.2879	33.678	31.3741	24.1153	8.63652	93.56541
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	35	10.0446	2.74E+00	0.4378	3.9536	3.2858	34.668	31.3744	24.1157	8.63084	93.50315
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	36	10.0444	2.43E+00	0.4411	3.9616	3.2849	35.659	31.3752	24.1164	8.62914	93.48477
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	37	10.0448	2.14E+00	0.4346	3.9593	3.2864	36.649	31.3753	24.1163	8.63515	93.55089
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	38	10.0455	1.87E+00	0.4386	3.9609	3.2832	37.64	31.3757	24.1166	8.62575	93.45069
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	39	10.0466	1.66E+00	0.4397	3.962	3.2831	38.63	31.3753	24.1161	8.62662	93.46233
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	40	10.0478	1.45E+00	0.4242	3.9603	3.2826	39.621	31.3749	24.1156	8.62581	93.45549
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	41	10.0482	1.30E+00	0.4069	3.9635	3.2812	40.611	31.3754	24.1159	8.62265	93.4226
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	42	10.0492	1.17E+00	0.4195	3.9663	3.2802	41.602	31.3746	24.1152	8.62028	93.39843
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	43	10.0492	1.03E+00	0.4192	3.9664	3.2801	42.592	31.3748	24.1154	8.62135	93.41009
30	4	C	7/30/2005	15:37	-152.151667	59.825	48	44	10.0503	9.23E-01	0.4337	3.9672	3.2798	43.582	31.3747	24.1151	8.62136	93.41254
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	1	13.3552	2.15E+02	0.3875	2.2508	3.451	0.99	27.437	20.4755	8.72832	99.08249
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	2	13.3596	1.51E+02	0.376	3.1155	3.445	1.981	27.5042	20.5266	8.70661	98.88622
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	3	13.344	9.55E+01	0.3644	3.2178	3.4216	2.972	27.5249	20.5455	8.63838	98.09179
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	4	13.0051	9.23E+01	0.3791	3.2306	3.4241	3.963	27.9961	20.9732	8.68105	98.16024
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	5	12.5122	7.74E+01	0.4165	3.3379	3.4096	4.953	28.6217	21.5483	8.69027	97.62227
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	6	12.2865	7.09E+01	0.4369	3.3677	3.404	5.944	28.9849	21.8706	8.69463	97.42223
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	7	11.6716	6.17E+01	0.4569	3.5136	3.3835	6.934	29.8486	22.6505	8.69504	96.67068
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	8	11.1951	5.40E+01	0.4483	3.6482	3.3756	7.925	30.3924	23.1567	8.72743	96.36482
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	9	11.0527	4.64E+01	0.4418	3.7203	3.3684	8.915	30.5001	23.265	8.72591	96.11525
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	10	10.8762	4.13E+01	0.3997	3.7725	3.3479	9.906	30.6342	23.3995	8.68763	95.40634
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	11	10.7307	3.55E+01	0.3978	3.8018	3.3479	10.896	30.7572	23.52	8.70845	95.4056
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	12	10.5258	3.10E+01	0.381	3.8665	3.3367	11.887	30.9323	23.6909	8.70195	95.01236
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	13	10.4004	2.75E+01	0.3594	3.8937	3.3303	12.877	31.0355	23.7923	8.70006	94.79211
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	14	10.2792	2.41E+01	0.3663	3.9409	3.3267	13.868	31.1337	23.889	8.70668	94.67017
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	15	10.2378	2.10E+01	0.375	3.9515	3.3278	14.859	31.1733	23.9267	8.7168	94.71753
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	16	10.2228	1.90E+01	0.3761	3.9602	3.3254	15.849	31.1818	23.9358	8.71246	94.64415
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	17	10.2117	1.67E+01	0.3595	3.973	3.3224	16.84	31.1851	23.9403	8.70592	94.55202
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	18	10.2004	1.49E+01	0.3643	3.977	3.3202	17.83	31.1895	23.9456	8.70219	94.49061
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	19	10.193	1.33E+01	0.375	3.9784	3.3196	18.821	31.1933	23.9498	8.70259	94.48176
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	20	10.1873	1.15E+01	0.3575	3.9912	3.3187	19.811	31.1963	23.953	8.7017	94.46194
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	21	10.1803	1.03E+01	0.3757	3.9887	3.3196	20.802	31.1988	23.9562	8.70703	94.50656
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	22	10.1735	9.29E+00	0.3581	3.9823	3.3197	21.792	31.2029	23.9606	8.70948	94.52154
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	23	10.1669	8.22E+00	0.3604	3.9887	3.3171	22.783	31.206	23.964	8.70333	94.44273
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	24	10.1606	7.33E+00	0.3575	3.9808	3.3149	23.773	31.2108	23.9688	8.69843	94.37933
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	25	10.1484	6.45E+00	0.3464	3.9981	3.3132	24.764	31.2157	23.9747	8.69626	94.33344
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	26	10.1345	5.79E+00	0.3438	3.9918	3.3121	25.754	31.2237	23.9832	8.69587	94.30486
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	27	10.1243	5.08E+00	0.3544	3.9961	3.3087	26.745	31.2297	23.9896	8.68795	94.20143
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	28	10.1179	4.55E+00	0.3591	3.996	3.3071	27.735	31.2363	23.9959	8.68484	94.15844
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	29	10.109	4.01E+00	0.3504	3.9896	3.3056	28.725	31.2445	24.0037	8.68237	94.11781
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	30	10.1049	3.54E+00	0.328	4.0007	3.3038	29.716	31.2479	24.0071	8.67841	94.06841
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	31	10.1025	3.20E+00	0.3539	3.9906	3.3028	30.706	31.2499	24.0089	8.6766	94.04498
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	32	10.0992	2.79E+00	0.3427	3.9917	3.3014	31.697	31.252	24.0112	8.67401	94.01135
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	33	10.0942	2.54E+00	0.3379	3.9903	3.3004	32.688	31.2559	24.0151	8.67267	93.98895
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	34	10.0876	2.22E+00	0.325	3.9911	3.2973	33.678	31.2608	24.02	8.66468	93.89148
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	35	10.0823	1.99E+00	0.3544	3.9891	3.294	34.669	31.2663	24.0252	8.65603	93.78996
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	36	10.06	1.76E+00	0.3941	3.9814	3.2867	35.659	31.2904	24.0476	8.63662	93.54798
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	37	10.0523	1.54E+00	0.3649	3.9606	3.2817	36.649	31.2973	24.0543	8.62306	93.38918
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	38	10.0515	1.37E+00	0.3723	3.9407	3.281	37.64	31.2988	24.0556	8.62215	93.3784
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	39	10.0512	1.21E+00	0.3676	3.9543	3.2822	38.63	31.2986	24.0555	8.62713	93.43165
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	40	10.0521	1.09E+00	0.3668	3.9489	3.2828	39.621	31.2976	24.0546	8.6299	93.46291
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	41	10.0496	9.52E-01	0.3474	3.9479	3.2826	40.611	31.2993	24.0564	8.63084	93.46898
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	42	10.0455	8.40E-01	0.355	3.9535	3.2816	41.601	31.3045	24.0611	8.62939	93.44791
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	43	10.0417	7.42E-01	0.3661	3.9524	3.2796	42.592	31.308	24.0645	8.62455	93.38972
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	44	10.038	6.56E-01	0.371	3.9538	3.2775	43.582	31.3118	24.0681	8.61944	93.32884
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	45	10.0347	5.77E-01	0.3844	3.9463	3.2748	44.573	31.3148	24.071	8.61238	93.24746
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	46	10.0278	5.07E-01	0.3726	3.9499	3.272	45.563	31.3218	24.0776	8.60576	93.16572
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	47	10.0218	4.44E-01	0.3617	3.956	3.2715	46.553	31.3276	24.0831	8.60584	93.15775
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	48	10.0236	3.91E-01	0.3707	3.9496	3.272	47.544	31.3257	24.0813	8.60838	93.1878
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	49	10.0217	3.43E-01	0.355	3.9554	3.2714	48.534	31.3278	24.0833	8.60813	93.18232
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	50	10.0198	3.04E-01	0.3615	3.9589	3.2713	49.524	31.3301	24.0854	8.6089	93.18813
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	51	10.0219	2.69E-01	0.3756	3.9468	3.2712	50.515	31.3276	24.0831	8.60953	93.19788
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	52	10.0213	2.38E-01	0.3661	3.9491	3.2687	51.505	31.3289	24.0843	8.60291	93.12558
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	53	10.0202	2.12E-01	0.3729	3.9567	3.2686	52.496	31.3296	24.085	8.6039	93.13454
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	54	10.0172	1.90E-01	0.3678	3.9508	3.2682	53.486	31.3329	24.0881	8.60397	93.13094
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	55	10.0174	1.70E-01	0.3505	3.9514	3.2672	54.476	31.3323	24.0876	8.60201	93.10992
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	56	10.0162	1.53E-01	0.3805	3.9516	3.2661	55.467	31.3342	24.0893	8.59992	93.08607
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	57	10.0147	1.39E-01	0.354	3.9543	3.2662	56.457	31.3356	24.0907	8.60156	93.10135
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	58	10.0141	1.26E-01	0.3527	3.9539	3.2663	57.447	31.3368	24.0917	8.60318	93.11836
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	59	10.0135	1.16E-01	0.3871	3.947	3.2644	58.437	31.3369	24.0919	8.59836	93.06503
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	60	10.0116	1.07E-01	0.373	3.9567	3.2636	59.428	31.3391	24.094	8.59712	93.04916
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	61	10.0109	9.99E-02	0.3594	3.9525	3.2641	60.418	31.3399	24.0947	8.60001	93.07944
30	5	C	7/30/2005	14:33	-152.225	59.836667	68	62	10.0112	9.34E-02	0.3608	3.957	3.2632	61.409	31.3405	24.0952	8.59791	93.05761
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	1	12.4589	1.80E+02	0.3779	3.3279	3.2449	0.991	28.8522	21.7363	8.17803	91.89081
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	2	12.6587	1.35E+02	0.3321	3.1602	3.4248	1.981	28.483	21.414	8.71508	98.12132
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	3	12.1826	1.14E+02	0.3743	3.3834	3.4049	2.972	29.3442	22.1678	8.69287	97.40438
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	4	11.8951	8.18E+01	0.4011	3.5066	3.4129	3.963	29.7351	22.5227	8.74852	97.66465
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	5	11.8249	5.91E+01	0.4125	3.5343	3.42	4.953	29.821	22.6019	8.77952	97.91605
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	6	11.7676	5.04E+01	0.42	3.5442	3.4227	5.943	29.8999	22.6734	8.79507	98.01721
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	7	11.7433	4.20E+01	0.4109	3.5522	3.4239	6.934	29.9333	22.7036	8.80225	98.06622
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	8	11.727	3.41E+01	0.397	3.552	3.4197	7.925	29.9534	22.7221	8.79229	97.93339
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	9	11.6799	2.82E+01	0.4191	3.5723	3.4218	8.915	30.0302	22.7901	8.80452	98.01743
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	10	11.6589	2.35E+01	0.4155	3.5807	3.4208	9.906	30.0534	22.8118	8.8051	97.99367
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	11	11.6284	1.95E+01	0.4108	3.5861	3.4189	10.897	30.1023	22.8553	8.80298	97.93582
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	12	11.537	1.60E+01	0.4277	3.6019	3.4163	11.887	30.2159	22.9596	8.80651	97.85174
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	13	11.3013	1.30E+01	0.4415	3.6735	3.4126	12.877	30.4782	23.2048	8.82443	97.71319
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	14	11.2418	1.10E+01	0.4809	3.6935	3.4109	13.868	30.5279	23.2538	8.82847	97.66231
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	15	11.2098	9.07E+00	0.4873	3.7062	3.4082	14.859	30.5518	23.278	8.82598	97.58177
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	16	11.2015	7.52E+00	0.4986	3.709	3.4073	15.849	30.5555	23.2823	8.82553	97.5615
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	17	11.188	6.31E+00	0.4769	3.7066	3.4023	16.84	30.5603	23.2884	8.81319	97.39932
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	18	11.1547	5.27E+00	0.4705	3.7175	3.4005	17.83	30.5741	23.305	8.81434	97.34999
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	19	11.1275	4.21E+00	0.4672	3.7185	3.396	18.821	30.5872	23.3199	8.80561	97.20425
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	20	11.0892	3.53E+00	0.4626	3.7226	3.3939	19.811	30.6064	23.3415	8.80628	97.14237
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	21	10.9594	3.02E+00	0.4425	3.7511	3.3712	20.802	30.696	23.4335	8.75491	96.35792
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	22	10.8067	2.58E+00	0.4479	3.7922	3.3503	21.792	30.8174	23.5542	8.71162	95.63557
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	23	10.5879	2.23E+00	0.4069	3.8595	3.3426	22.783	31.0166	23.7463	8.71742	95.36166
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	24	10.4943	1.89E+00	0.3881	3.8876	3.3382	23.773	31.0916	23.8205	8.71784	95.2159
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	25	10.4689	1.65E+00	0.3924	3.8923	3.3369	24.764	31.1023	23.8331	8.7187	95.17859
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	26	10.438	1.44E+00	0.3861	3.8934	3.3302	25.754	31.1149	23.848	8.70384	94.95953
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	27	10.3813	1.28E+00	0.363	3.9198	3.3239	26.745	31.1444	23.8805	8.69367	94.74804
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	28	10.3575	1.13E+00	0.3532	3.9223	3.316	27.735	31.1567	23.8941	8.67349	94.48592
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	29	10.3469	1.01E+00	0.3639	3.9317	3.3195	28.726	31.1615	23.8996	8.68768	94.62123
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	30	10.3388	8.91E-01	0.3363	3.9281	3.3183	29.716	31.1644	23.9033	8.68616	94.58951
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	31	10.3343	7.86E-01	0.3324	3.9322	3.3181	30.707	31.1662	23.9054	8.68733	94.59413
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	32	10.3332	6.95E-01	0.3454	3.9284	3.3158	31.697	31.1662	23.9056	8.68142	94.52738
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	33	10.3251	6.10E-01	0.3327	3.9328	3.3134	32.688	31.1703	23.9103	8.67631	94.45733
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	34	10.3194	5.35E-01	0.3322	3.9327	3.3148	33.678	31.1727	23.9131	8.68304	94.52023
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	35	10.3169	4.69E-01	0.3262	3.9362	3.3156	34.669	31.1747	23.9151	8.68681	94.55707
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	36	10.3131	4.13E-01	0.339	3.9316	3.3133	35.659	31.1763	23.917	8.68146	94.49199
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	37	10.3132	3.58E-01	0.3315	3.9375	3.3122	36.649	31.1757	23.9165	8.67903	94.46541
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	38	10.2967	3.20E-01	0.334	3.9368	3.3091	37.64	31.1817	23.9239	8.67313	94.37058
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	39	10.2798	2.78E-01	0.3158	3.9392	3.302	38.63	31.1895	23.9328	8.65456	94.13798
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	40	10.2557	2.48E-01	0.3059	3.9395	3.3012	39.621	31.202	23.9466	8.65669	94.11869
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	41	10.2176	2.22E-01	0.3015	3.9471	3.2988	40.611	31.2238	23.9699	8.65591	94.04408
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	42	10.2003	1.98E-01	0.2861	3.9518	3.2973	41.601	31.235	23.9815	8.65496	94.00462
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	43	10.1971	1.80E-01	0.2932	3.952	3.2969	42.592	31.238	23.9843	8.65516	94.00189
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	44	10.1967	1.60E-01	0.2954	3.963	3.2971	43.582	31.2379	23.9844	8.65702	94.02125
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	45	10.1963	1.42E-01	0.2881	3.9492	3.2958	44.573	31.2377	23.9843	8.65421	93.98984
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	46	10.1964	1.25E-01	0.2814	3.9543	3.2933	45.563	31.2377	23.9843	8.64735	93.91544
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	47	10.1956	1.16E-01	0.2905	3.9463	3.2937	46.553	31.2379	23.9846	8.6502	93.94475
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	48	10.1962	1.07E-01	0.2906	3.9536	3.2922	47.544	31.2378	23.9844	8.64646	93.9053
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	49	10.1961	9.92E-02	0.28	3.9508	3.2929	48.534	31.2376	23.9844	8.6498	93.94126
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	50	10.1949	9.30E-02	0.2991	3.9464	3.2923	49.525	31.2376	23.9845	8.64911	93.93123
30	6	C	7/30/2005	10:50	-152.293333	59.85	88	51	10.1955	8.68E-02	0.2848	3.9479	3.2941	50.515	31.2383	23.9851	8.65606	94.00851
