Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	46	c	7/17/2004	13:24	-152.2	59.88	73	17	9.7879	0.4683	16.841	24.0595	31.2495
4	46	c	7/17/2004	13:24	-152.2	59.88	73	18	9.78	0.4613	17.831	24.0578	31.2456
4	46	c	7/17/2004	13:24	-152.2	59.88	73	19	9.7848	0.4652	18.822	24.0584	31.2473
4	46	c	7/17/2004	13:24	-152.2	59.88	73	20	9.7753	0.4674	19.812	24.0568	31.2433
4	46	c	7/17/2004	13:24	-152.2	59.88	73	21	9.7729	0.4667	20.803	24.0572	31.2433
4	46	c	7/17/2004	13:24	-152.2	59.88	73	22	9.7817	0.4738	21.793	24.0581	31.2463
4	46	c	7/17/2004	13:24	-152.2	59.88	73	23	9.7891	0.4501	22.784	24.0599	31.25
4	46	c	7/17/2004	13:24	-152.2	59.88	73	24	9.7932	0.4565	23.774	24.0603	31.2514
4	46	c	7/17/2004	13:24	-152.2	59.88	73	25	9.7911	0.4545	24.765	24.0601	31.2507
4	46	c	7/17/2004	13:24	-152.2	59.88	73	26	9.7883	0.4665	25.755	24.0597	31.2496
4	46	c	7/17/2004	13:24	-152.2	59.88	73	27	9.7921	0.455	26.746	24.06	31.2507
4	46	c	7/17/2004	13:24	-152.2	59.88	73	28	9.8086	0.4438	27.736	24.0633	31.2583
4	46	c	7/17/2004	13:24	-152.2	59.88	73	29	9.8123	0.4517	28.727	24.0637	31.2596
4	46	c	7/17/2004	13:24	-152.2	59.88	73	30	9.8124	0.456	29.717	24.0639	31.2599
4	46	c	7/17/2004	13:24	-152.2	59.88	73	31	9.8117	0.4542	30.708	24.0635	31.2591
4	46	c	7/17/2004	13:24	-152.2	59.88	73	32	9.8101	0.4519	31.698	24.0636	31.2589
4	46	c	7/17/2004	13:24	-152.2	59.88	73	33	9.8093	0.4501	32.689	24.0631	31.2581
4	46	c	7/17/2004	13:24	-152.2	59.88	73	34	9.8118	0.47	33.679	24.0633	31.2589
4	46	c	7/17/2004	13:24	-152.2	59.88	73	35	9.8122	0.4533	34.67	24.0633	31.2588
4	46	c	7/17/2004	13:24	-152.2	59.88	73	36	9.8117	0.46	35.66	24.0633	31.2588
4	46	c	7/17/2004	13:24	-152.2	59.88	73	37	9.8123	0.4458	36.651	24.0635	31.2591
4	46	c	7/17/2004	13:24	-152.2	59.88	73	38	9.8131	0.4489	37.641	24.0633	31.2591
4	46	c	7/17/2004	13:24	-152.2	59.88	73	39	9.8136	0.4483	38.632	24.0634	31.2592
4	46	c	7/17/2004	13:24	-152.2	59.88	73	40	9.8138	0.4651	39.622	24.0635	31.2594
4	46	c	7/17/2004	13:24	-152.2	59.88	73	41	9.8149	0.4475	40.613	24.0639	31.2601
4	46	c	7/17/2004	13:24	-152.2	59.88	73	42	9.815	0.4554	41.603	24.0638	31.26
4	46	c	7/17/2004	13:24	-152.2	59.88	73	43	9.8161	0.4453	42.593	24.0635	31.2598
4	46	c	7/17/2004	13:24	-152.2	59.88	73	44	9.8166	0.4387	43.584	24.0629	31.2591
4	46	c	7/17/2004	13:24	-152.2	59.88	73	45	9.8158	0.4471	44.574	24.063	31.2591
4	46	c	7/17/2004	13:24	-152.2	59.88	73	46	9.8157	0.4579	45.565	24.0629	31.2588
4	46	c	7/17/2004	13:24	-152.2	59.88	73	47	9.8154	0.4602	46.555	24.0629	31.2588
4	46	c	7/17/2004	13:24	-152.2	59.88	73	48	9.8151	0.4624	47.546	24.0629	31.2587
4	46	c	7/17/2004	13:24	-152.2	59.88	73	49	9.8135	0.4569	48.536	24.0629	31.2583
4	46	c	7/17/2004	13:24	-152.2	59.88	73	50	9.8136	0.4558	49.527	24.0627	31.2581
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	1	9.8904	0.4852	0.991	24.0646	31.2775
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	2	9.9035	0.4356	1.981	24.0613	31.2761
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	3	9.9035	0.44	2.972	24.0653	31.2811
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	4	9.9027	0.4576	3.963	24.0659	31.2817
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	5	9.9019	0.4483	4.953	24.0669	31.2827
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	6	9.9009	0.4467	5.944	24.0673	31.283
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	7	9.9007	0.4534	6.935	24.0674	31.2832
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	8	9.901	0.4528	7.925	24.0673	31.2831
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	9	9.9016	0.4492	8.916	24.0667	31.2824
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	10	9.9009	0.4621	9.906	24.0674	31.2831
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	11	9.9015	0.453	10.897	24.067	31.2827
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	12	9.9005	0.4538	11.887	24.0679	31.2836
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	13	9.9004	0.4635	12.878	24.0681	31.2838
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	14	9.9011	0.4529	13.869	24.0677	31.2835
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	15	9.9022	0.4439	14.859	24.0672	31.283
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	16	9.9022	0.4564	15.85	24.0673	31.283
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	17	9.9021	0.4513	16.84	24.067	31.2827
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	18	9.9	0.4499	17.831	24.0685	31.2842
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	19	9.9007	0.4548	18.822	24.0682	31.2839
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	20	9.9007	0.4447	19.812	24.0682	31.2838
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	21	9.8999	0.4512	20.803	24.0688	31.2844
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	22	9.9013	0.4488	21.793	24.0679	31.2835
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	23	9.9012	0.45	22.784	24.0683	31.284
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	24	9.9013	0.4512	23.774	24.0682	31.2839
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	25	9.9083	0.4484	24.765	24.0637	31.2796
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	26	9.9158	0.4308	25.755	24.0591	31.2751
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	27	9.9087	0.4492	26.746	24.0635	31.2794
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	28	9.9022	0.4537	27.736	24.0677	31.2833
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	29	9.9043	0.4449	28.727	24.0663	31.2819
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	30	9.9037	0.4534	29.717	24.0669	31.2825
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	31	9.9029	0.4509	30.708	24.0674	31.283
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	32	9.9025	0.4413	31.698	24.0677	31.2834
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	33	9.9009	0.4398	32.689	24.069	31.2846
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	34	9.9083	0.4459	33.679	24.0645	31.2803
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	35	9.9191	0.4551	34.67	24.0578	31.274
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	36	9.9143	0.4402	35.66	24.0607	31.2767
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	37	9.9164	0.4475	36.651	24.0596	31.2757
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	38	9.9219	0.4402	37.641	24.0565	31.2729
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	39	9.9241	0.4352	38.632	24.0554	31.2718
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	40	9.9248	0.4368	39.622	24.0549	31.2713
4	47	c	7/17/2004	13:24	-152.145	59.86333	47	41	9.9252	0.4353	40.613	24.0548	31.2713
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	1	9.8989	0.4466	0.991	24.0858	31.3065
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	2	9.8973	0.438	1.981	24.0815	31.3006
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	3	9.8962	0.4851	2.972	24.0824	31.3015
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	4	9.8967	0.496	3.962	24.0819	31.301
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	5	9.8969	0.5176	4.953	24.0817	31.3007
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	6	9.8971	0.4953	5.944	24.0817	31.3007
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	7	9.8974	0.5039	6.934	24.0815	31.3005
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	8	9.8973	0.486	7.925	24.0817	31.3007
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	9	9.898	0.4603	8.916	24.0814	31.3004
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	10	9.8985	0.4589	9.906	24.081	31.3001
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	11	9.8989	0.4495	10.897	24.0809	31.3
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	12	9.8987	0.445	11.887	24.0809	31.2999
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	13	9.8983	0.4532	12.878	24.0811	31.3001
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	14	9.8986	0.4562	13.869	24.0813	31.3003
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	15	9.8995	0.4492	14.859	24.0808	31.2999
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	16	9.8995	0.446	15.85	24.0806	31.2996
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	17	9.899	0.4558	16.84	24.0813	31.3004
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	18	9.8985	0.4539	17.831	24.0816	31.3007
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	19	9.8985	0.4489	18.821	24.0819	31.301
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	20	9.8994	0.4626	19.812	24.081	31.3
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	21	9.8994	0.4501	20.803	24.0812	31.3002
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	22	9.8994	0.4528	21.793	24.0814	31.3004
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	23	9.8998	0.4539	22.784	24.0812	31.3002
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	24	9.9001	0.4471	23.774	24.0809	31.2999
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	25	9.9	0.4565	24.765	24.0811	31.3001
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	26	9.9001	0.4442	25.755	24.0811	31.3002
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	27	9.9002	0.4582	26.746	24.0812	31.3002
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	28	9.9002	0.4454	27.736	24.0811	31.3001
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	29	9.9008	0.4516	28.727	24.081	31.3
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	30	9.9012	0.4542	29.718	24.0808	31.2999
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	31	9.9013	0.4452	30.708	24.0809	31.2999
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	32	9.9013	0.4443	31.698	24.081	31.3001
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	33	9.9011	0.4465	32.689	24.081	31.3
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	34	9.9018	0.4397	33.679	24.0806	31.2996
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	35	9.9024	0.441	34.67	24.0802	31.2993
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	36	9.903	0.4411	35.66	24.0801	31.2992
4	48	c	7/17/2004	13:24	-152.09333	59.845	37	37	9.9035	0.4458	36.651	24.0798	31.2989
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	1	9.8172	0.5129	0.991	24.1412	31.3605
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	2	9.7938	0.528	1.981	24.1666	31.3882
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	3	9.7972	0.5204	2.972	24.164	31.3855
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	4	9.7974	0.5292	3.963	24.164	31.3855
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	5	9.7933	0.5205	4.953	24.1655	31.3866
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	6	9.7927	0.5323	5.944	24.1662	31.3873
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	7	9.7924	0.5198	6.935	24.1662	31.3874
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	8	9.7929	0.5398	7.925	24.1655	31.3865
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	9	9.7929	0.5276	8.916	24.1657	31.3867
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	10	9.7927	0.5356	9.906	24.1657	31.3866
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	11	9.7932	0.5388	10.897	24.1656	31.3866
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	12	9.7925	0.5268	11.887	24.1657	31.3866
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	13	9.7927	0.5276	12.878	24.1657	31.3866
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	14	9.7927	0.5428	13.869	24.1656	31.3865
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	15	9.7928	0.5238	14.859	24.1657	31.3865
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	16	9.7923	0.5354	15.85	24.166	31.3868
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	17	9.7924	0.5383	16.841	24.166	31.3869
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	18	9.7922	0.5324	17.831	24.1663	31.3871
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	19	9.7923	0.5434	18.821	24.1662	31.387
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	20	9.792	0.5393	19.812	24.1663	31.3871
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	21	9.7931	0.5443	20.803	24.1656	31.3863
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	22	9.7929	0.5463	21.793	24.1661	31.3869
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	23	9.7937	0.544	22.784	24.1657	31.3866
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	24	9.7969	0.5338	23.774	24.164	31.385
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	25	9.8	0.5211	24.765	24.1623	31.3835
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	26	9.8005	0.5089	25.755	24.1619	31.3831
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	27	9.8106	0.5211	26.746	24.1566	31.3783
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	28	9.8149	0.5134	27.736	24.154	31.3759
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	29	9.8163	0.525	28.727	24.1533	31.3752
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	30	9.8167	0.5075	29.717	24.153	31.3749
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	31	9.8168	0.5123	30.708	24.153	31.3749
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	32	9.8177	0.5284	31.698	24.1527	31.3746
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	33	9.8185	0.5181	32.689	24.1524	31.3744
4	49	c	7/17/2004	13:24	-152.04	59.82667	35	34	9.818	0.5083	33.679	24.1528	31.3748
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	1	9.902	0.4394	0.991	24.0699	31.2867
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	2	9.9056	0.4449	1.981	24.0838	31.3052
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	3	9.9063	0.4518	2.972	24.0834	31.3049
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	4	9.9057	0.4562	3.962	24.0837	31.3052
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	5	9.9059	0.4554	4.953	24.0838	31.3053
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	6	9.9065	0.4587	5.944	24.0835	31.305
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	7	9.9062	0.4717	6.934	24.0839	31.3054
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	8	9.9063	0.4691	7.925	24.0837	31.3052
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	9	9.9062	0.4609	8.916	24.0839	31.3054
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	10	9.9061	0.4532	9.906	24.0841	31.3055
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	11	9.9062	0.458	10.897	24.0841	31.3056
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	12	9.9063	0.4717	11.887	24.0839	31.3054
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	13	9.9066	0.4631	12.878	24.0837	31.3051
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	14	9.9077	0.4615	13.869	24.0829	31.3042
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	15	9.9088	0.4544	14.859	24.0818	31.3031
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	16	9.9088	0.4566	15.85	24.0821	31.3034
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	17	9.9088	0.456	16.84	24.0823	31.3036
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	18	9.9087	0.4501	17.831	24.0824	31.3038
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	19	9.9089	0.4525	18.822	24.0821	31.3034
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	20	9.9088	0.4631	19.812	24.0824	31.3038
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	21	9.9088	0.4705	20.803	24.0822	31.3035
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	22	9.9095	0.4521	21.793	24.082	31.3033
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	23	9.9096	0.457	22.784	24.0819	31.3033
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	24	9.9094	0.455	23.774	24.0822	31.3035
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	25	9.9089	0.4598	24.765	24.0827	31.304
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	26	9.909	0.4598	25.755	24.0827	31.304
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	27	9.9088	0.4766	26.746	24.0828	31.3041
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	28	9.9091	0.4749	27.736	24.0826	31.3038
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	29	9.9098	0.4533	28.727	24.0825	31.3039
4	50	c	7/17/2004	13:24	-151.98667	59.81	31	30	9.91	0.4641	29.717	24.0824	31.3038
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	1	9.935	0.4481	0.991	23.88	31.0501
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	2	9.9446	0.5174	1.981	24.0347	31.2505
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	3	9.9409	0.5011	2.972	24.0378	31.2536
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	4	9.9428	0.4865	3.962	24.0363	31.252
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	5	9.9442	0.5104	4.953	24.0351	31.2508
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	6	9.9429	0.5078	5.944	24.0362	31.252
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	7	9.9456	0.5038	6.934	24.0344	31.2502
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	8	9.9464	0.5129	7.925	24.0337	31.2494
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	9	9.9488	0.5139	8.916	24.0321	31.2478
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	10	9.9493	0.5044	9.906	24.0319	31.2476
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	11	9.9506	0.5018	10.897	24.0311	31.2469
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	12	9.9501	0.512	11.887	24.0316	31.2474
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	13	9.9478	0.5191	12.878	24.0333	31.249
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	14	9.9496	0.5254	13.869	24.032	31.2478
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	15	9.9549	0.5083	14.859	24.0285	31.2443
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	16	9.959	0.5045	15.85	24.0256	31.2415
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	17	9.96	0.5032	16.84	24.0252	31.2411
4	51	c	7/17/2004	13:24	-151.95833	59.79833	27	18	9.9591	0.5066	17.831	24.0253	31.241
4	52	c	7/17/2004	13:24	-151.935	59.79	20	1	10.0532	0.5913	0.991	23.9055	31.1074
4	52	c	7/17/2004	13:24	-151.935	59.79	20	2	10.0593	0.5945	1.981	23.9152	31.1212
4	52	c	7/17/2004	13:24	-151.935	59.79	20	3	10.0598	0.605	2.972	23.9145	31.1204
4	52	c	7/17/2004	13:24	-151.935	59.79	20	4	10.0575	0.5985	3.963	23.9171	31.1232
4	52	c	7/17/2004	13:24	-151.935	59.79	20	5	10.0571	0.5938	4.953	23.9172	31.1233
4	52	c	7/17/2004	13:24	-151.935	59.79	20	6	10.0564	0.5811	5.944	23.9178	31.1238
4	52	c	7/17/2004	13:24	-151.935	59.79	20	7	10.0554	0.5915	6.935	23.9187	31.1248
4	52	c	7/17/2004	13:24	-151.935	59.79	20	8	10.0558	0.5695	7.925	23.9186	31.1247
4	52	c	7/17/2004	13:24	-151.935	59.79	20	9	10.0563	0.5732	8.916	23.9179	31.1239
4	52	c	7/17/2004	13:24	-151.935	59.79	20	10	10.0555	0.592	9.906	23.9189	31.125
4	52	c	7/17/2004	13:24	-151.935	59.79	20	11	10.0538	0.6132	10.897	23.9213	31.1277
4	52	c	7/17/2004	13:24	-151.935	59.79	20	12	10.0537	0.6109	11.887	23.9214	31.1277
4	52	c	7/17/2004	13:24	-151.935	59.79	20	13	10.0523	0.614	12.878	23.9232	31.1297
4	52	c	7/17/2004	13:24	-151.935	59.79	20	14	10.0558	0.6196	13.869	23.9195	31.1257
4	52	c	7/17/2004	13:24	-151.935	59.79	20	15	10.0585	0.5701	14.859	23.9171	31.1232
4	53	c	7/17/2004	13:24	-151.905	59.78	13	1	12.3828	0.3106	0.991	21.9214	29.0732
4	53	c	7/17/2004	13:24	-151.905	59.78	13	2	12.3569	0.337	1.981	21.8208	28.9372
4	53	c	7/17/2004	13:24	-151.905	59.78	13	3	12.3309	0.3428	2.972	21.8383	28.9536
4	53	c	7/17/2004	13:24	-151.905	59.78	13	4	12.2555	0.352	3.963	21.8952	29.0093
4	53	c	7/17/2004	13:24	-151.905	59.78	13	5	12.242	0.3545	4.953	21.9048	29.0185
4	53	c	7/17/2004	13:24	-151.905	59.78	13	6	12.2184	0.3512	5.944	21.9252	29.0392
4	53	c	7/17/2004	13:24	-151.905	59.78	13	7	12.2108	0.3488	6.935	21.9314	29.0454
4	53	c	7/17/2004	13:24	-151.905	59.78	13	8	12.2151	0.3494	7.925	21.9283	29.0425
4	53	c	7/17/2004	13:24	-151.905	59.78	13	9	12.1899	0.3477	8.916	21.9504	29.0651
4	53	c	7/17/2004	13:24	-151.905	59.78	13	10	12.1542	0.3443	9.906	21.9811	29.0963
4	53	c	7/17/2004	13:24	-151.905	59.78	13	11	12.1478	0.3437	10.897	21.9874	29.1029
4	53	c	7/17/2004	13:24	-151.905	59.78	13	12	12.1397	0.3391	11.888	21.9943	29.11
