Cruise	Station	Type	mon/day/yr	hh:mm	Lon (°E)	Lat (°N)	Bot. Depth [m]	Pressure 	Temp [c]	Flourometer [v]	Transmissometer [v]	Oxygen [v]	PAR	Depth [m]	Salinity [PSU]	Density [sigma]	Oxygen [mg/l]	Oxygen [% sat]
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	26	9.2017	0.2706	3.0463	3.4721	6.09E-02	25.754	30.3223	23.4276	9.47122	100.02256
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	27	9.1733	0.2597	3.094	3.4714	5.56E-02	26.745	30.3499	23.4535	9.47432	100.00902
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	28	9.1461	0.2552	3.0914	3.468	5.08E-02	27.735	30.3725	23.4752	9.46861	99.90194
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	29	9.1302	0.2596	3.0462	3.4683	4.82E-02	28.726	30.4089	23.5062	9.4719	99.92396
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	30	9.1034	0.2494	3.092	3.466	4.65E-02	29.716	30.4666	23.5554	9.46777	99.85686
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	31	9.0831	0.2404	3.1754	3.4648	4.42E-02	30.706	30.4994	23.5841	9.46741	99.82844
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	32	9.0578	0.2442	3.2044	3.4628	4.48E-02	31.697	30.5357	23.6163	9.46511	99.77037
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	33	9.0192	0.2467	3.2323	3.4618	4.41E-02	32.687	30.5952	23.6687	9.4672	99.74354
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	34	8.9926	0.2395	3.2836	3.4637	4.36E-02	33.678	30.6297	23.6997	9.4781	99.82031
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	35	8.9813	0.2349	3.3058	3.4636	4.29E-02	34.669	30.645	23.7134	9.48052	99.83005
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	36	8.9706	0.2381	3.3111	3.4647	4.37E-02	35.659	30.6632	23.7292	9.48672	99.88272
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	37	8.9504	0.2328	3.3739	3.4677	4.29E-02	36.649	30.6944	23.7567	9.50002	99.99724
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	38	8.9234	0.2366	3.4232	3.469	4.29E-02	37.64	30.7383	23.7952	9.50877	100.05631
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	39	8.9118	0.2372	3.4829	3.4686	4.28E-02	38.63	30.7568	23.8114	9.51002	100.05499
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	40	8.9071	0.2426	3.4918	3.4675	4.30E-02	39.62	30.7634	23.8172	9.50809	100.02838
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	41	8.9048	0.2397	3.5126	3.4685	4.29E-02	40.611	30.7659	23.8195	9.51316	100.07795
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	42	8.9011	0.2404	3.512	3.4685	4.27E-02	41.601	30.7711	23.8242	9.51493	100.09153
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	43	8.8929	0.2467	3.507	3.4691	4.28E-02	42.592	30.7885	23.839	9.51863	100.12319
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	44	8.8767	0.2428	3.5569	3.468	4.30E-02	43.582	30.8286	23.8728	9.51726	100.09775
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	45	8.868	0.2426	3.5976	3.4682	4.31E-02	44.573	30.8446	23.8867	9.52002	100.11744
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	46	8.8594	0.243	3.6232	3.469	4.30E-02	45.563	30.859	23.8992	9.52488	100.15812
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	47	8.8479	0.2474	3.6288	3.4671	4.32E-02	46.553	30.8716	23.9108	9.52135	100.10306
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	48	8.8219	0.2382	3.6472	3.4663	4.32E-02	47.544	30.8911	23.93	9.52419	100.08651
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	49	8.794	0.2368	3.6566	3.4657	4.32E-02	48.534	30.9079	23.9474	9.52839	100.07799
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	50	8.7711	0.2484	3.6584	3.4643	4.33E-02	49.525	30.9194	23.9597	9.52906	100.04045
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	51	8.7567	0.2406	3.6426	3.4626	4.33E-02	50.515	30.9242	23.9657	9.52745	99.99424
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	52	8.7539	0.2334	3.6381	3.461	4.33E-02	51.505	30.9256	23.9672	9.52403	99.95282
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	53	8.7519	0.2365	3.6402	3.4618	4.32E-02	52.496	30.9256	23.9675	9.52824	99.99247
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	54	8.7479	0.2406	3.6217	3.4624	4.33E-02	53.486	30.9262	23.9686	9.53249	100.02825
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	55	8.7364	0.2354	3.6196	3.4619	4.33E-02	54.477	30.9285	23.9721	9.5343	100.02281
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	56	8.721	0.2401	3.5856	3.4615	4.34E-02	55.467	30.9327	23.9777	9.53717	100.02047
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	57	8.7212	0.235	3.5759	3.4597	4.29E-02	56.457	30.9329	23.9779	9.53244	99.97162
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	58	8.7142	0.2362	3.5707	3.457	4.30E-02	57.448	30.9372	23.9823	9.52573	99.88807
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	59	8.6269	0.2321	3.4871	3.4574	4.34E-02	58.438	30.9958	24.0411	9.5431	99.9095
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	60	8.5671	0.2446	3.2708	3.4579	4.30E-02	59.428	31.0385	24.0834	9.55586	99.93472
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	61	8.5715	0.2437	3.062	3.4577	4.33E-02	60.418	31.035	24.08	9.55594	99.94319
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	62	8.5628	0.2463	3.081	3.456	4.33E-02	61.409	31.0424	24.0871	9.55282	99.89558
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	63	8.5478	0.2411	3.0949	3.4559	4.32E-02	62.399	31.0538	24.0983	9.55625	99.90456
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	64	8.5542	0.2474	3.062	3.4564	4.33E-02	63.389	31.0467	24.0917	9.55826	99.9357
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	65	8.5573	0.2467	3.0637	3.4575	4.33E-02	64.379	31.0441	24.0893	9.56276	99.98814
7	7	C	7/7/2006	12:51	-152.366667	59.861667	84	66	8.5573	0.2505	3.0719	3.4564	4.33E-02	65.37	31.0448	24.0898	9.5605	99.96476
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	3	10.0928	0.4219	3.2885	3.4957	5.14E+01	2.972	29.327	22.5115	9.39771	100.60409
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	4	10.0781	0.4431	3.311	3.5261	3.90E+01	3.962	29.3395	22.5236	9.49971	101.67087
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	5	10.0644	0.4507	3.3095	3.5227	2.91E+01	4.953	29.3532	22.5365	9.49189	101.56498
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	6	10.0356	0.4358	3.2931	3.5168	2.19E+01	5.943	29.3821	22.5636	9.47819	101.37228
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	7	9.9921	0.4278	3.2918	3.5098	1.67E+01	6.934	29.4267	22.6053	9.46288	101.13912
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	8	9.8971	0.434	3.2883	3.5047	1.21E+01	7.925	29.5265	22.6982	9.46105	100.9701
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	9	9.7971	0.4229	3.2778	3.4962	8.86E+00	8.915	29.626	22.7915	9.44887	100.67926
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	10	9.7134	0.3805	3.2674	3.4947	6.84E+00	9.906	29.7212	22.8789	9.45652	100.63365
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	11	9.5788	0.3726	3.2005	3.4957	5.06E+00	10.896	29.9481	23.077	9.47478	100.67035
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	12	9.5391	0.3532	3.1508	3.4941	3.63E+00	11.887	30.009	23.1307	9.47519	100.62419
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	13	9.5193	0.3502	3.1513	3.4939	2.52E+00	12.878	30.0298	23.1501	9.47892	100.63253
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	14	9.4867	0.3351	3.085	3.4935	1.88E+00	13.868	30.0732	23.189	9.48289	100.6291
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	15	9.4391	0.3348	3.0245	3.4923	1.30E+00	14.859	30.1383	23.2472	9.48595	100.59576
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	16	9.4004	0.3539	2.7773	3.4943	7.99E-01	15.849	30.1966	23.2987	9.49829	100.67679
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	17	9.3712	0.3452	2.6049	3.4932	5.13E-01	16.84	30.2398	23.337	9.49915	100.64763
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	18	9.3659	0.3523	2.4338	3.4944	2.94E-01	17.83	30.2466	23.3432	9.50531	100.70522
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	19	9.3473	0.3597	2.3151	3.4927	1.59E-01	18.82	30.2779	23.3705	9.50291	100.65782
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	20	9.3422	0.3651	2.1543	3.493	9.47E-02	19.811	30.2849	23.3767	9.50573	100.68084
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	21	9.3354	0.3544	2.176	3.4941	6.51E-02	20.802	30.2967	23.387	9.51124	100.73131
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	22	9.3324	0.3636	2.0893	3.4937	5.11E-02	21.792	30.302	23.3916	9.51155	100.73106
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	23	9.3316	0.367	2.0544	3.4918	4.46E-02	22.783	30.303	23.3926	9.50673	100.67905
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	24	9.3312	0.3572	2.0621	3.4938	4.22E-02	23.773	30.3033	23.3928	9.51476	100.76315
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	25	9.3306	0.3701	1.9516	3.4951	4.21E-02	24.764	30.3036	23.3932	9.52038	100.82166
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	26	9.3283	0.3581	2.0477	3.4933	3.97E-02	25.754	30.3058	23.3953	9.51597	100.77109
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	27	9.3274	0.3667	1.8914	3.4928	4.17E-02	26.745	30.3075	23.3968	9.51566	100.76679
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	28	9.3266	0.3549	1.9691	3.4923	4.06E-02	27.735	30.3084	23.3976	9.51547	100.76355
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	29	9.3204	0.3628	1.9656	3.4919	4.08E-02	28.726	30.3139	23.4029	9.51622	100.76111
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	30	9.3066	0.3653	1.9912	3.4917	4.09E-02	29.716	30.3253	23.4139	9.51929	100.76963
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	31	9.3045	0.3584	1.9824	3.4917	4.10E-02	30.707	30.3259	23.4147	9.52096	100.78282
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	32	9.3016	0.366	2.0501	3.4914	4.09E-02	31.697	30.3284	23.4172	9.52159	100.78468
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	33	9.2986	0.3567	2.0827	3.4879	4.09E-02	32.687	30.3311	23.4198	9.51189	100.6769
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	34	9.2826	0.3545	2.0405	3.4858	4.08E-02	33.678	30.3463	23.434	9.50842	100.6139
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	35	9.2763	0.3623	1.9265	3.4861	4.13E-02	34.668	30.3516	23.4392	9.51174	100.63821
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	36	9.2583	0.3527	1.9273	3.4839	4.11E-02	35.659	30.3699	23.4562	9.50828	100.57249
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	37	9.2474	0.3665	1.8387	3.4857	4.11E-02	36.649	30.3801	23.4659	9.51721	100.6489
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	38	9.2442	0.3704	1.7137	3.4865	4.18E-02	37.64	30.3827	23.4685	9.52172	100.69093
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	39	9.2444	0.368	1.8069	3.4864	4.15E-02	38.63	30.3824	23.4682	9.52276	100.70227
7	8	C	7/7/2006	14:15	-152.438333	59.87333	54	40	9.2418	0.392	1.6772	3.4866	4.19E-02	39.62	30.3855	23.4711	9.52505	100.72243
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	3	9.772	0.4978	3.802	3.5304	1.61E+02	2.972	30.5216	23.4939	9.50356	101.78345
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	4	9.7537	0.4938	3.811	3.5294	1.29E+02	3.962	30.5464	23.5162	9.50371	101.75977
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	5	9.7098	0.4955	3.8172	3.5267	1.07E+02	4.953	30.6341	23.5916	9.50008	101.678
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	6	9.6879	0.5041	3.8272	3.5261	8.56E+01	5.944	30.6782	23.6295	9.50113	101.66811
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	7	9.6623	0.513	3.8292	3.5252	6.95E+01	6.934	30.7362	23.6789	9.501	101.6463
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	8	9.6544	0.5361	3.8232	3.5248	5.78E+01	7.924	30.754	23.694	9.5017	101.64754
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	9	9.6511	0.535	3.8148	3.5241	4.80E+01	8.915	30.7612	23.7002	9.50102	101.63718
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	10	9.6447	0.5338	3.8199	3.5235	3.95E+01	9.905	30.7769	23.7135	9.50072	101.62978
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	11	9.6348	0.5429	3.8205	3.5224	3.26E+01	10.896	30.8025	23.735	9.49882	101.60348
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	12	9.6296	0.5418	3.8366	3.521	2.70E+01	11.887	30.8161	23.7465	9.49584	101.56857
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	13	9.627	0.5351	3.8618	3.5199	2.27E+01	12.878	30.823	23.7523	9.49362	101.54344
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	14	9.6218	0.5264	3.8766	3.5199	1.91E+01	13.868	30.837	23.764	9.49519	101.55761
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	15	9.618	0.5126	3.8882	3.5197	1.59E+01	14.859	30.8469	23.7724	9.4958	101.56193
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	16	9.6125	0.5045	3.8887	3.5181	1.30E+01	15.849	30.8611	23.7844	9.49219	101.51996
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	17	9.6093	0.4988	3.8881	3.5183	1.09E+01	16.84	30.8693	23.7913	9.49425	101.54007
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	18	9.6115	0.5092	3.8904	3.5163	9.08E+00	17.83	30.8633	23.7863	9.48919	101.48697
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	19	9.6049	0.4912	3.8941	3.5146	7.56E+00	18.821	30.8806	23.8008	9.48511	101.43953
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	20	9.6017	0.508	3.8994	3.514	6.42E+00	19.811	30.8887	23.8077	9.48452	101.43142
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	21	9.6022	0.5077	3.9005	3.5149	5.40E+00	20.802	30.8874	23.8066	9.48872	101.47649
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	22	9.6022	0.4998	3.9092	3.5131	4.56E+00	21.792	30.8881	23.8072	9.48426	101.42927
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	23	9.6029	0.5016	3.9041	3.5136	3.78E+00	22.783	30.8862	23.8056	9.48701	101.45893
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	24	9.6012	0.4891	3.892	3.5139	3.20E+00	23.773	30.8924	23.8108	9.48941	101.48485
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	25	9.6003	0.4986	3.9035	3.5114	2.68E+00	24.764	30.896	23.8137	9.48247	101.4108
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	26	9.6005	0.4941	3.903	3.5111	2.26E+00	25.754	30.8954	23.8133	9.48257	101.41202
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	27	9.6002	0.5067	3.9016	3.5114	1.92E+00	26.745	30.8961	23.8139	9.48494	101.43721
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	28	9.6008	0.4974	3.909	3.5123	1.63E+00	27.735	30.8938	23.8119	9.48928	101.48353
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	29	9.6007	0.4842	3.9087	3.5118	1.39E+00	28.726	30.8987	23.8158	9.48838	101.47674
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	30	9.6006	0.4913	3.9085	3.5123	1.17E+00	29.716	30.898	23.8153	9.49158	101.51023
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	31	9.6007	0.4855	3.9156	3.5119	9.80E-01	30.707	30.8971	23.8146	9.49167	101.51079
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	32	9.6006	0.5029	3.9083	3.5116	8.17E-01	31.697	30.9005	23.8173	9.49172	101.51338
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	33	9.6003	0.4852	3.892	3.5124	7.06E-01	32.688	30.9033	23.8195	9.49556	101.55567
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	34	9.5999	0.4907	3.9125	3.5095	5.98E-01	33.678	30.9067	23.8223	9.48716	101.46712
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	35	9.5998	0.4871	3.9203	3.51	5.08E-01	34.668	30.9098	23.8248	9.48971	101.49624
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	36	9.6	0.4907	3.9108	3.5103	4.27E-01	35.659	30.9073	23.8227	9.49216	101.52123
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	37	9.6	0.4887	3.9063	3.5098	3.66E-01	36.649	30.9066	23.8223	9.492	101.51906
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	38	9.6003	0.4756	3.9117	3.5088	3.16E-01	37.64	30.9083	23.8235	9.48987	101.49802
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	39	9.6002	0.4706	3.9181	3.5086	2.72E-01	38.63	30.9075	23.8229	9.4906	101.50512
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	40	9.6003	0.4612	3.9155	3.5095	2.33E-01	39.621	30.9074	23.8229	9.49458	101.54789
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	41	9.6005	0.4707	3.9082	3.5086	2.02E-01	40.611	30.9075	23.8229	9.4931	101.53257
9	4	C	7/9/2006	9:57	-152.151667	59.825	48	42	9.6006	0.4775	3.9075	3.5059	1.77E-01	41.601	30.9081	23.8234	9.48527	101.44943
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	1	11.604	0.5767	3.1439	2.9188	7.46E+02	0.991	25.645	19.4112	7.46895	80.64769
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	2	11.3313	0.5424	3.3573	2.8863	3.90E+02	1.981	28.0721	21.3313	7.28584	79.51129
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	3	11.0512	0.5469	3.5033	3.0291	2.72E+02	2.972	28.2886	21.5467	7.77652	84.46767
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	4	10.4735	0.5458	3.5945	3.1818	2.16E+02	3.962	29.0946	22.269	8.32546	89.74419
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	5	9.918	0.5267	3.6191	3.2621	1.63E+02	4.953	30.0757	23.123	8.63347	92.50415
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	6	9.6751	0.5309	3.6792	3.3489	1.35E+02	5.944	30.4911	23.4856	8.93924	95.51335
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	7	9.5606	0.4487	3.7264	3.3134	1.09E+02	6.934	30.6688	23.6423	8.83683	94.28578
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	8	9.5404	0.3154	3.7602	3.1967	8.43E+01	7.925	30.8106	23.7562	8.45399	90.24184
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	9	9.4736	0.3282	3.8114	3.2125	7.07E+01	8.915	30.8968	23.834	8.5143	90.79972
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	10	9.4126	0.3368	3.8359	3.27	5.97E+01	9.906	30.97	23.9007	8.70997	92.8029
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	11	9.3516	0.371	3.8449	3.3367	4.92E+01	10.896	31.0032	23.9362	8.93874	95.13006
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	12	9.3064	0.432	3.8613	3.4023	4.10E+01	11.887	31.0173	23.9543	9.1621	97.41728
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	13	9.283	0.4752	3.8731	3.4342	3.47E+01	12.878	31.0186	23.9589	9.27222	98.53737
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	14	9.2642	0.4793	3.8744	3.4507	2.96E+01	13.868	31.0232	23.9654	9.33111	99.12428
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	15	9.234	0.4638	3.8783	3.4583	2.52E+01	14.859	31.0382	23.9819	9.36248	99.39936
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	16	9.21	0.471	3.8843	3.4626	2.07E+01	15.849	31.0504	23.9951	9.38169	99.55751
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	17	9.1881	0.462	3.8946	3.4656	1.70E+01	16.84	31.0656	24.0104	9.39652	99.67562
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	18	9.1784	0.4633	3.8988	3.465	1.42E+01	17.83	31.0705	24.0158	9.3973	99.66525
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	19	9.115	0.4639	3.8754	3.4608	1.22E+01	18.821	31.116	24.0611	9.39518	99.52946
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	20	9.057	0.4437	3.9123	3.458	1.03E+01	19.811	31.1551	24.1005	9.39652	99.43856
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	21	8.9998	0.445	3.9129	3.4559	8.75E+00	20.802	31.1937	24.1395	9.40058	99.37784
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	22	8.9029	0.4379	3.9256	3.455	7.15E+00	21.792	31.2426	24.1925	9.41561	99.35034
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	23	8.875	0.4148	3.9197	3.4546	6.01E+00	22.783	31.2553	24.2066	9.42066	99.34901
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	24	8.8519	0.3901	3.9181	3.4543	5.27E+00	23.773	31.2652	24.2178	9.42509	99.35002
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	25	8.8138	0.3727	3.9096	3.4529	4.48E+00	24.764	31.2745	24.2309	9.42889	99.31061
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	26	8.8158	0.3682	3.9091	3.4548	3.74E+00	25.754	31.2739	24.2301	9.43605	99.39004
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	27	8.8232	0.365	3.9111	3.4577	3.23E+00	26.745	31.2714	24.227	9.44561	99.50564
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	28	8.8166	0.3517	3.9209	3.4551	2.78E+00	27.735	31.2715	24.2282	9.4397	99.42869
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	29	8.7757	0.3557	3.9099	3.4554	2.32E+00	28.726	31.2812	24.2419	9.44967	99.44771
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	30	8.7631	0.3455	3.9022	3.4555	1.91E+00	29.716	31.2831	24.2452	9.45388	99.46484
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	31	8.7616	0.3464	3.8994	3.4549	1.62E+00	30.707	31.2832	24.2456	9.45355	99.45824
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	32	8.7652	0.342	3.91	3.4529	1.38E+00	31.697	31.2818	24.244	9.44726	99.39921
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	33	8.752	0.3489	3.9027	3.4538	1.20E+00	32.688	31.2858	24.2492	9.45413	99.44418
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	34	8.7226	0.3447	3.8901	3.4545	1.05E+00	33.678	31.2913	24.2578	9.46359	99.48102
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	35	8.7215	0.3505	3.8886	3.4548	8.99E-01	34.669	31.2909	24.2577	9.46615	99.50506
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	36	8.7163	0.3364	3.8878	3.4543	7.44E-01	35.659	31.2923	24.2596	9.46669	99.49995
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	37	8.705	0.3411	3.8755	3.4539	6.26E-01	36.649	31.2944	24.263	9.4687	99.49699
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	38	8.7048	0.3294	3.8754	3.4536	5.32E-01	37.64	31.2939	24.2626	9.46903	99.49968
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	39	8.7092	0.3368	3.8775	3.4536	4.51E-01	38.63	31.2924	24.2608	9.46971	99.51587
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	40	8.7028	0.3484	3.8818	3.4539	3.70E-01	39.621	31.2935	24.2626	9.47313	99.53788
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	41	8.7077	0.3293	3.8814	3.4543	3.01E-01	40.611	31.2928	24.2613	9.47479	99.56596
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	42	8.709	0.3276	3.8874	3.4526	2.55E-01	41.601	31.2912	24.2599	9.47017	99.51934
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	43	8.7092	0.3297	3.8846	3.454	2.22E-01	42.592	31.2912	24.2599	9.47615	99.58269
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	44	8.7138	0.3394	3.8864	3.454	1.87E-01	43.582	31.2899	24.2582	9.47666	99.59752
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	45	8.7216	0.3195	3.8767	3.4552	1.62E-01	44.573	31.2886	24.2561	9.48033	99.65302
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	46	8.7221	0.3233	3.8801	3.4559	1.44E-01	45.563	31.2885	24.2559	9.48381	99.69062
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	47	8.7135	0.3307	3.8851	3.455	1.30E-01	46.553	31.2901	24.2584	9.48365	99.67048
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	48	8.6959	0.3313	3.8814	3.4539	1.18E-01	47.544	31.2936	24.2639	9.48484	99.64555
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	49	8.6859	0.3217	3.8689	3.4534	1.06E-01	48.534	31.2955	24.2668	9.48626	99.63904
9	5	C	7/9/2006	10:55	-152.225	59.836667	68	50	8.6882	0.3228	3.8702	3.4551	9.79E-02	49.524	31.2952	24.2663	9.4927	99.71149
