Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	111	5.4463	0.2204	109.933	25.2507	32.0025
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	112	5.4308	0.2218	110.923	25.2553	32.0061
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	113	5.3914	0.2202	111.913	25.2585	32.0045
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	114	5.3733	0.2201	112.903	25.2612	32.0053
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	115	5.3649	0.2203	113.893	25.262	32.0051
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	116	5.347	0.2201	114.883	25.2635	32.0044
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	117	5.3303	0.221	115.873	25.2658	32.005
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	118	5.3106	0.2196	116.863	25.2742	32.0128
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	119	5.3636	0.2198	117.854	25.2808	32.0286
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	120	5.3341	0.2192	118.844	25.2877	32.0331
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	121	5.2671	0.2194	119.834	25.2975	32.0359
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	122	5.2613	0.2195	120.824	25.2995	32.0376
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	123	5.2528	0.2185	121.814	25.3023	32.0401
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	124	5.2508	0.2186	122.804	25.3029	32.0405
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	125	5.2485	0.2184	123.794	25.3039	32.0415
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	126	5.2426	0.2191	124.784	25.3069	32.0443
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	127	5.2409	0.2189	125.774	25.3079	32.0453
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	128	5.2388	0.221	126.764	25.309	32.0464
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	129	5.2371	0.2183	127.754	25.3096	32.047
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	130	5.228	0.2189	128.744	25.3133	32.0504
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	131	5.2191	0.2193	129.734	25.3162	32.0528
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	132	5.1869	0.2184	130.724	25.3242	32.0583
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	133	5.1381	0.219	131.714	25.3453	32.0781
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	134	5.1379	0.2187	132.704	25.3496	32.0835
